Category,LSP,decays via,Signatures,Chain,NV_cascade,Signatures (ER)
L_3 L E,q,tau_L,jTlE,"q -- (j) -- B -- (T) -- tau_L -- [E,l]",2, 1j_l + 1l + 1tau + MET
L_3 L E,q,tau_L,jlE,"q -- (j) -- W^+ -- (E) -- tau_L -- [E,l]",2, 1j_l + 1l + MET
L_3 L E,q,nu,jTll,"q -- (j) -- W^+ -- (l) -- nu -- [T,l]",2, 1j_l + 2l + 1tau
L_3 L E,q,nu,jTlE,"q -- (j) -- B -- (E) -- nu -- [T,l]",2, 1j_l + 1l + 1tau + MET
L_3 L E,q,e,jTlE,"q -- (j) -- B -- (l) -- e -- [T,E]",2, 1j_l + 1l + 1tau + MET
L L E_3,q,l,jTlE,"q -- (j) -- B -- (l) -- l -- [E,T]",2, 1j_l + 1l + 1tau + MET
L L E_3,q,l,jTE,"q -- (j) -- W^+ -- (E) -- l -- [E,T]",2, 1j_l + 1tau + MET
L L E_3,q,nu,jTll,"q -- (j) -- W^+ -- (l) -- nu -- [l,T]",2, 1j_l + 2l + 1tau
L L E_3,q,nu,jTlE,"q -- (j) -- B -- (E) -- nu -- [l,T]",2, 1j_l + 1l + 1tau + MET
L L E_3,q,tau,jTlE,"q -- (j) -- B -- (T) -- tau -- [l,E]",2, 1j_l + 1l + 1tau + MET
L_3 L E_3,q,l,jTlE,"q -- (j) -- B -- (l) -- l -- [E,T]",2, 1j_l + 1l + 1tau + MET
L_3 L E_3,q,l,jTE,"q -- (j) -- W^+ -- (E) -- l -- [E,T]",2, 1j_l + 1tau + MET
L_3 L E_3,q,nu_tau,jTTl,"q -- (j) -- W^+ -- (T) -- nu_tau -- [l,T]",2, 1j_l + 1l + 2tau
L_3 L E_3,q,nu_tau,jTlE,"q -- (j) -- B -- (E) -- nu_tau -- [l,T]",2, 1j_l + 1l + 1tau + MET
L_3 L E_3,q,tau,jTlE,"q -- (j) -- B -- (T) -- tau -- [l,E]",2, 1j_l + 1l + 1tau + MET
L_3 L E_3,q,tau_L,jTTE,"q -- (j) -- B -- (T) -- tau_L -- [E,T]",2, 1j_l + 2tau + MET
L_3 L E_3,q,tau_L,jTE,"q -- (j) -- W^+ -- (E) -- tau_L -- [E,T]",2, 1j_l + 1tau + MET
L_3 L E_3,q,nu,jTTl,"q -- (j) -- W^+ -- (l) -- nu -- [T,T]",2, 1j_l + 1l + 2tau
L_3 L E_3,q,nu,jTTE,"q -- (j) -- B -- (E) -- nu -- [T,T]",2, 1j_l + 2tau + MET
L_3 L E_3,q,tau,jTTE,"q -- (j) -- B -- (T) -- tau -- [T,E]",2, 1j_l + 2tau + MET
L L E,d,l,jllE,"d -- (j) -- B -- (l) -- l -- [E,l]",2, 1j_l + 2l + MET
L L E,d,nu,jllE,"d -- (j) -- B -- (E) -- nu -- [l,l]",2, 1j_l + 2l + MET
L L E,d,e,jllE,"d -- (j) -- B -- (l) -- e -- [l,E]",2, 1j_l + 2l + MET
L_3 L E,d,l,jllE,"d -- (j) -- B -- (l) -- l -- [E,l]",2, 1j_l + 2l + MET
L_3 L E,d,nu_tau,jllE,"d -- (j) -- B -- (E) -- nu_tau -- [l,l]",2, 1j_l + 2l + MET
L_3 L E,d,e,jllE,"d -- (j) -- B -- (l) -- e -- [l,E]",2, 1j_l + 2l + MET
L_3 L E,d,tau_L,jTlE,"d -- (j) -- B -- (T) -- tau_L -- [E,l]",2, 1j_l + 1l + 1tau + MET
L_3 L E,d,nu,jTlE,"d -- (j) -- B -- (E) -- nu -- [T,l]",2, 1j_l + 1l + 1tau + MET
L_3 L E,d,e,jTlE,"d -- (j) -- B -- (l) -- e -- [T,E]",2, 1j_l + 1l + 1tau + MET
L L E_3,d,l,jTlE,"d -- (j) -- B -- (l) -- l -- [E,T]",2, 1j_l + 1l + 1tau + MET
L L E_3,d,nu,jTlE,"d -- (j) -- B -- (E) -- nu -- [l,T]",2, 1j_l + 1l + 1tau + MET
L L E_3,d,tau,jTlE,"d -- (j) -- B -- (T) -- tau -- [l,E]",2, 1j_l + 1l + 1tau + MET
L_3 L E_3,d,l,jTlE,"d -- (j) -- B -- (l) -- l -- [E,T]",2, 1j_l + 1l + 1tau + MET
L_3 L E_3,d,nu_tau,jTlE,"d -- (j) -- B -- (E) -- nu_tau -- [l,T]",2, 1j_l + 1l + 1tau + MET
L_3 L E_3,d,tau,jTlE,"d -- (j) -- B -- (T) -- tau -- [l,E]",2, 1j_l + 1l + 1tau + MET
L_3 L E_3,d,tau_L,jTTE,"d -- (j) -- B -- (T) -- tau_L -- [E,T]",2, 1j_l + 2tau + MET
L_3 L E_3,d,nu,jTTE,"d -- (j) -- B -- (E) -- nu -- [T,T]",2, 1j_l + 2tau + MET
L_3 L E_3,d,tau,jTTE,"d -- (j) -- B -- (T) -- tau -- [T,E]",2, 1j_l + 2tau + MET
L L E,u,l,jllE,"u -- (j) -- B -- (l) -- l -- [E,l]",2, 1j_l + 2l + MET
L L E,u,nu,jllE,"u -- (j) -- B -- (E) -- nu -- [l,l]",2, 1j_l + 2l + MET
L L E,u,e,jllE,"u -- (j) -- B -- (l) -- e -- [l,E]",2, 1j_l + 2l + MET
L_3 L E,u,l,jllE,"u -- (j) -- B -- (l) -- l -- [E,l]",2, 1j_l + 2l + MET
L_3 L E,u,nu_tau,jllE,"u -- (j) -- B -- (E) -- nu_tau -- [l,l]",2, 1j_l + 2l + MET
L_3 L E,u,e,jllE,"u -- (j) -- B -- (l) -- e -- [l,E]",2, 1j_l + 2l + MET
L_3 L E,u,tau_L,jTlE,"u -- (j) -- B -- (T) -- tau_L -- [E,l]",2, 1j_l + 1l + 1tau + MET
L_3 L E,u,nu,jTlE,"u -- (j) -- B -- (E) -- nu -- [T,l]",2, 1j_l + 1l + 1tau + MET
L_3 L E,u,e,jTlE,"u -- (j) -- B -- (l) -- e -- [T,E]",2, 1j_l + 1l + 1tau + MET
L L E_3,u,l,jTlE,"u -- (j) -- B -- (l) -- l -- [E,T]",2, 1j_l + 1l + 1tau + MET
L L E_3,u,nu,jTlE,"u -- (j) -- B -- (E) -- nu -- [l,T]",2, 1j_l + 1l + 1tau + MET
L L E_3,u,tau,jTlE,"u -- (j) -- B -- (T) -- tau -- [l,E]",2, 1j_l + 1l + 1tau + MET
L_3 L E_3,u,l,jTlE,"u -- (j) -- B -- (l) -- l -- [E,T]",2, 1j_l + 1l + 1tau + MET
L_3 L E_3,u,nu_tau,jTlE,"u -- (j) -- B -- (E) -- nu_tau -- [l,T]",2, 1j_l + 1l + 1tau + MET
L_3 L E_3,u,tau,jTlE,"u -- (j) -- B -- (T) -- tau -- [l,E]",2, 1j_l + 1l + 1tau + MET
L_3 L E_3,u,tau_L,jTTE,"u -- (j) -- B -- (T) -- tau_L -- [E,T]",2, 1j_l + 2tau + MET
L_3 L E_3,u,nu,jTTE,"u -- (j) -- B -- (E) -- nu -- [T,T]",2, 1j_l + 2tau + MET
L_3 L E_3,u,tau,jTTE,"u -- (j) -- B -- (T) -- tau -- [T,E]",2, 1j_l + 2tau + MET
L L E,l,l,lE,"l -- [E,l]",0, 1l + MET
L L E,l,e,lllE,"l -- (l) -- B -- (l) -- e -- [l,E]",2, 3l + MET
L_3 L E,l,l,lE,"l -- [E,l]",0, 1l + MET
L_3 L E,l,nu_tau,TllE,"l -- (E) -- W^+ -- (T) -- nu_tau -- [l,l]",2, 2l + 1tau + MET
L_3 L E,l,nu_tau,lllE,"l -- (l) -- B -- (E) -- nu_tau -- [l,l]",2, 3l + MET
L_3 L E,l,e,lllE,"l -- (l) -- B -- (l) -- e -- [l,E]",2, 3l + MET
L_3 L E,l,tau_L,TllE,"l -- (l) -- B -- (T) -- tau_L -- [E,l]",2, 2l + 1tau + MET
L_3 L E,l,tau_L,lE,"l -- (E) -- W^+ -- (E) -- tau_L -- [E,l]",2, 1l + MET
L_3 L E,l,e,TllE,"l -- (l) -- B -- (l) -- e -- [T,E]",2, 2l + 1tau + MET
L L E_3,l,l,TE,"l -- [E,T]",0, 1tau + MET
L L E_3,l,tau,TllE,"l -- (l) -- B -- (T) -- tau -- [l,E]",2, 2l + 1tau + MET
L_3 L E_3,l,l,TE,"l -- [E,T]",0, 1tau + MET
L_3 L E_3,l,nu_tau,TTlE,"l -- (E) -- W^+ -- (T) -- nu_tau -- [l,T]",2, 1l + 2tau + MET
L_3 L E_3,l,nu_tau,TllE,"l -- (l) -- B -- (E) -- nu_tau -- [l,T]",2, 2l + 1tau + MET
L_3 L E_3,l,tau,TllE,"l -- (l) -- B -- (T) -- tau -- [l,E]",2, 2l + 1tau + MET
L_3 L E_3,l,tau_L,TTlE,"l -- (l) -- B -- (T) -- tau_L -- [E,T]",2, 1l + 2tau + MET
L_3 L E_3,l,tau_L,TE,"l -- (E) -- W^+ -- (E) -- tau_L -- [E,T]",2, 1tau + MET
L_3 L E_3,l,tau,TTlE,"l -- (l) -- B -- (T) -- tau -- [T,E]",2, 1l + 2tau + MET
L L E,nu,nu,ll,"nu -- [l,l]",0, 2l
L L E,nu,e,llE,"nu -- (E) -- B -- (l) -- e -- [l,E]",2, 2l + MET
L_3 L E,nu,nu_tau,Tlll,"nu -- (l) -- W^+ -- (T) -- nu_tau -- [l,l]",2, 3l + 1tau
L_3 L E,nu,nu_tau,llE,"nu -- (E) -- B -- (E) -- nu_tau -- [l,l]",2, 2l + MET
L_3 L E,nu,e,llE,"nu -- (E) -- B -- (l) -- e -- [l,E]",2, 2l + MET
L_3 L E,nu,tau_L,TlE,"nu -- (E) -- B -- (T) -- tau_L -- [E,l]",2, 1l + 1tau + MET
L_3 L E,nu,tau_L,llE,"nu -- (l) -- W^+ -- (E) -- tau_L -- [E,l]",2, 2l + MET
L_3 L E,nu,nu,Tl,"nu -- [T,l]",0, 1l + 1tau
L_3 L E,nu,e,TlE,"nu -- (E) -- B -- (l) -- e -- [T,E]",2, 1l + 1tau + MET
L L E_3,nu,nu,Tl,"nu -- [l,T]",0, 1l + 1tau
L L E_3,nu,tau,TlE,"nu -- (E) -- B -- (T) -- tau -- [l,E]",2, 1l + 1tau + MET
L_3 L E_3,nu,nu_tau,TTll,"nu -- (l) -- W^+ -- (T) -- nu_tau -- [l,T]",2, 2l + 2tau
L_3 L E_3,nu,nu_tau,TlE,"nu -- (E) -- B -- (E) -- nu_tau -- [l,T]",2, 1l + 1tau + MET
L_3 L E_3,nu,tau,TlE,"nu -- (E) -- B -- (T) -- tau -- [l,E]",2, 1l + 1tau + MET
L_3 L E_3,nu,tau_L,TTE,"nu -- (E) -- B -- (T) -- tau_L -- [E,T]",2, 2tau + MET
L_3 L E_3,nu,tau_L,TlE,"nu -- (l) -- W^+ -- (E) -- tau_L -- [E,T]",2, 1l + 1tau + MET
L_3 L E_3,nu,nu,TT,"nu -- [T,T]",0, 2tau
L_3 L E_3,nu,tau,TTE,"nu -- (E) -- B -- (T) -- tau -- [T,E]",2, 2tau + MET
L L E,e,l,lllE,"e -- (l) -- B -- (l) -- l -- [E,l]",2, 3l + MET
L L E,e,nu,lllE,"e -- (l) -- B -- (E) -- nu -- [l,l]",2, 3l + MET
L L E,e,e,lE,"e -- [l,E]",0, 1l + MET
L_3 L E,e,l,lllE,"e -- (l) -- B -- (l) -- l -- [E,l]",2, 3l + MET
L_3 L E,e,nu_tau,lllE,"e -- (l) -- B -- (E) -- nu_tau -- [l,l]",2, 3l + MET
L_3 L E,e,e,lE,"e -- [l,E]",0, 1l + MET
L_3 L E,e,tau_L,TllE,"e -- (l) -- B -- (T) -- tau_L -- [E,l]",2, 2l + 1tau + MET
L_3 L E,e,nu,TllE,"e -- (l) -- B -- (E) -- nu -- [T,l]",2, 2l + 1tau + MET
L_3 L E,e,e,TE,"e -- [T,E]",0, 1tau + MET
L L E_3,e,l,TllE,"e -- (l) -- B -- (l) -- l -- [E,T]",2, 2l + 1tau + MET
L L E_3,e,nu,TllE,"e -- (l) -- B -- (E) -- nu -- [l,T]",2, 2l + 1tau + MET
L L E_3,e,tau,TllE,"e -- (l) -- B -- (T) -- tau -- [l,E]",2, 2l + 1tau + MET
L_3 L E_3,e,l,TllE,"e -- (l) -- B -- (l) -- l -- [E,T]",2, 2l + 1tau + MET
L_3 L E_3,e,nu_tau,TllE,"e -- (l) -- B -- (E) -- nu_tau -- [l,T]",2, 2l + 1tau + MET
L_3 L E_3,e,tau,TllE,"e -- (l) -- B -- (T) -- tau -- [l,E]",2, 2l + 1tau + MET
L_3 L E_3,e,tau_L,TTlE,"e -- (l) -- B -- (T) -- tau_L -- [E,T]",2, 1l + 2tau + MET
L_3 L E_3,e,nu,TTlE,"e -- (l) -- B -- (E) -- nu -- [T,T]",2, 1l + 2tau + MET
L_3 L E_3,e,tau,TTlE,"e -- (l) -- B -- (T) -- tau -- [T,E]",2, 1l + 2tau + MET
L L E,b_L,l,bllE,"b_L -- (b) -- B -- (l) -- l -- [E,l]",2, 1b + 2l + MET
L L E,b_L,l,tlE,"b_L -- (t) -- W^+ -- (E) -- l -- [E,l]",2, 1t + 1l + MET
L L E,b_L,nu,tlll,"b_L -- (t) -- W^+ -- (l) -- nu -- [l,l]",2, 1t + 3l
L L E,b_L,nu,bllE,"b_L -- (b) -- B -- (E) -- nu -- [l,l]",2, 1b + 2l + MET
L L E,b_L,e,bllE,"b_L -- (b) -- B -- (l) -- e -- [l,E]",2, 1b + 2l + MET
L_3 L E,b_L,l,bllE,"b_L -- (b) -- B -- (l) -- l -- [E,l]",2, 1b + 2l + MET
L_3 L E,b_L,l,tlE,"b_L -- (t) -- W^+ -- (E) -- l -- [E,l]",2, 1t + 1l + MET
L_3 L E,b_L,nu_tau,tTll,"b_L -- (t) -- W^+ -- (T) -- nu_tau -- [l,l]",2, 1t + 2l + 1tau
L_3 L E,b_L,nu_tau,bllE,"b_L -- (b) -- B -- (E) -- nu_tau -- [l,l]",2, 1b + 2l + MET
L_3 L E,b_L,e,bllE,"b_L -- (b) -- B -- (l) -- e -- [l,E]",2, 1b + 2l + MET
L_3 L E,b_L,tau_L,tlE,"b_L -- (t) -- W^+ -- (E) -- tau_L -- [E,l]",2, 1t + 1l + MET
L_3 L E,b_L,tau_L,bTlE,"b_L -- (b) -- B -- (T) -- tau_L -- [E,l]",2, 1b + 1l + 1tau + MET
L_3 L E,b_L,nu,tTll,"b_L -- (t) -- W^+ -- (l) -- nu -- [T,l]",2, 1t + 2l + 1tau
L_3 L E,b_L,nu,bTlE,"b_L -- (b) -- B -- (E) -- nu -- [T,l]",2, 1b + 1l + 1tau + MET
L_3 L E,b_L,e,bTlE,"b_L -- (b) -- B -- (l) -- e -- [T,E]",2, 1b + 1l + 1tau + MET
L L E_3,b_L,l,bTlE,"b_L -- (b) -- B -- (l) -- l -- [E,T]",2, 1b + 1l + 1tau + MET
L L E_3,b_L,l,tTE,"b_L -- (t) -- W^+ -- (E) -- l -- [E,T]",2, 1t + 1tau + MET
L L E_3,b_L,nu,tTll,"b_L -- (t) -- W^+ -- (l) -- nu -- [l,T]",2, 1t + 2l + 1tau
L L E_3,b_L,nu,bTlE,"b_L -- (b) -- B -- (E) -- nu -- [l,T]",2, 1b + 1l + 1tau + MET
L L E_3,b_L,tau,bTlE,"b_L -- (b) -- B -- (T) -- tau -- [l,E]",2, 1b + 1l + 1tau + MET
L_3 L E_3,b_L,l,bTlE,"b_L -- (b) -- B -- (l) -- l -- [E,T]",2, 1b + 1l + 1tau + MET
L_3 L E_3,b_L,l,tTE,"b_L -- (t) -- W^+ -- (E) -- l -- [E,T]",2, 1t + 1tau + MET
L_3 L E_3,b_L,nu_tau,tTTl,"b_L -- (t) -- W^+ -- (T) -- nu_tau -- [l,T]",2, 1t + 1l + 2tau
L_3 L E_3,b_L,nu_tau,bTlE,"b_L -- (b) -- B -- (E) -- nu_tau -- [l,T]",2, 1b + 1l + 1tau + MET
L_3 L E_3,b_L,tau,bTlE,"b_L -- (b) -- B -- (T) -- tau -- [l,E]",2, 1b + 1l + 1tau + MET
L_3 L E_3,b_L,tau_L,tTE,"b_L -- (t) -- W^+ -- (E) -- tau_L -- [E,T]",2, 1t + 1tau + MET
L_3 L E_3,b_L,tau_L,bTTE,"b_L -- (b) -- B -- (T) -- tau_L -- [E,T]",2, 1b + 2tau + MET
L_3 L E_3,b_L,nu,tTTl,"b_L -- (t) -- W^+ -- (l) -- nu -- [T,T]",2, 1t + 1l + 2tau
L_3 L E_3,b_L,nu,bTTE,"b_L -- (b) -- B -- (E) -- nu -- [T,T]",2, 1b + 2tau + MET
L_3 L E_3,b_L,tau,bTTE,"b_L -- (b) -- B -- (T) -- tau -- [T,E]",2, 1b + 2tau + MET
L L E,t_L,l,tllE,"t_L -- (t) -- B -- (l) -- l -- [E,l]",2, 1t + 2l + MET
L L E,t_L,l,blE,"t_L -- (b) -- W^+ -- (E) -- l -- [E,l]",2, 1b + 1l + MET
L L E,t_L,nu,blll,"t_L -- (b) -- W^+ -- (l) -- nu -- [l,l]",2, 1b + 3l
L L E,t_L,nu,tllE,"t_L -- (t) -- B -- (E) -- nu -- [l,l]",2, 1t + 2l + MET
L L E,t_L,e,tllE,"t_L -- (t) -- B -- (l) -- e -- [l,E]",2, 1t + 2l + MET
L_3 L E,t_L,l,tllE,"t_L -- (t) -- B -- (l) -- l -- [E,l]",2, 1t + 2l + MET
L_3 L E,t_L,l,blE,"t_L -- (b) -- W^+ -- (E) -- l -- [E,l]",2, 1b + 1l + MET
L_3 L E,t_L,nu_tau,tllE,"t_L -- (t) -- B -- (E) -- nu_tau -- [l,l]",2, 1t + 2l + MET
L_3 L E,t_L,nu_tau,bTll,"t_L -- (b) -- W^+ -- (T) -- nu_tau -- [l,l]",2, 1b + 2l + 1tau
L_3 L E,t_L,e,tllE,"t_L -- (t) -- B -- (l) -- e -- [l,E]",2, 1t + 2l + MET
L_3 L E,t_L,tau_L,tTlE,"t_L -- (t) -- B -- (T) -- tau_L -- [E,l]",2, 1t + 1l + 1tau + MET
L_3 L E,t_L,tau_L,blE,"t_L -- (b) -- W^+ -- (E) -- tau_L -- [E,l]",2, 1b + 1l + MET
L_3 L E,t_L,nu,bTll,"t_L -- (b) -- W^+ -- (l) -- nu -- [T,l]",2, 1b + 2l + 1tau
L_3 L E,t_L,nu,tTlE,"t_L -- (t) -- B -- (E) -- nu -- [T,l]",2, 1t + 1l + 1tau + MET
L_3 L E,t_L,e,tTlE,"t_L -- (t) -- B -- (l) -- e -- [T,E]",2, 1t + 1l + 1tau + MET
L L E_3,t_L,l,tTlE,"t_L -- (t) -- B -- (l) -- l -- [E,T]",2, 1t + 1l + 1tau + MET
L L E_3,t_L,l,bTE,"t_L -- (b) -- W^+ -- (E) -- l -- [E,T]",2, 1b + 1tau + MET
L L E_3,t_L,nu,bTll,"t_L -- (b) -- W^+ -- (l) -- nu -- [l,T]",2, 1b + 2l + 1tau
L L E_3,t_L,nu,tTlE,"t_L -- (t) -- B -- (E) -- nu -- [l,T]",2, 1t + 1l + 1tau + MET
L L E_3,t_L,tau,tTlE,"t_L -- (t) -- B -- (T) -- tau -- [l,E]",2, 1t + 1l + 1tau + MET
L_3 L E_3,t_L,l,tTlE,"t_L -- (t) -- B -- (l) -- l -- [E,T]",2, 1t + 1l + 1tau + MET
L_3 L E_3,t_L,l,bTE,"t_L -- (b) -- W^+ -- (E) -- l -- [E,T]",2, 1b + 1tau + MET
L_3 L E_3,t_L,nu_tau,tTlE,"t_L -- (t) -- B -- (E) -- nu_tau -- [l,T]",2, 1t + 1l + 1tau + MET
L_3 L E_3,t_L,nu_tau,bTTl,"t_L -- (b) -- W^+ -- (T) -- nu_tau -- [l,T]",2, 1b + 1l + 2tau
L_3 L E_3,t_L,tau,tTlE,"t_L -- (t) -- B -- (T) -- tau -- [l,E]",2, 1t + 1l + 1tau + MET
L_3 L E_3,t_L,tau_L,tTTE,"t_L -- (t) -- B -- (T) -- tau_L -- [E,T]",2, 1t + 2tau + MET
L_3 L E_3,t_L,tau_L,bTE,"t_L -- (b) -- W^+ -- (E) -- tau_L -- [E,T]",2, 1b + 1tau + MET
L_3 L E_3,t_L,nu,bTTl,"t_L -- (b) -- W^+ -- (l) -- nu -- [T,T]",2, 1b + 1l + 2tau
L_3 L E_3,t_L,nu,tTTE,"t_L -- (t) -- B -- (E) -- nu -- [T,T]",2, 1t + 2tau + MET
L_3 L E_3,t_L,tau,tTTE,"t_L -- (t) -- B -- (T) -- tau -- [T,E]",2, 1t + 2tau + MET
L L E,t,l,tllE,"t -- (t) -- B -- (l) -- l -- [E,l]",2, 1t + 2l + MET
L L E,t,nu,tllE,"t -- (t) -- B -- (E) -- nu -- [l,l]",2, 1t + 2l + MET
L L E,t,e,tllE,"t -- (t) -- B -- (l) -- e -- [l,E]",2, 1t + 2l + MET
L_3 L E,t,l,tllE,"t -- (t) -- B -- (l) -- l -- [E,l]",2, 1t + 2l + MET
L_3 L E,t,nu_tau,tllE,"t -- (t) -- B -- (E) -- nu_tau -- [l,l]",2, 1t + 2l + MET
L_3 L E,t,e,tllE,"t -- (t) -- B -- (l) -- e -- [l,E]",2, 1t + 2l + MET
L_3 L E,t,tau_L,tTlE,"t -- (t) -- B -- (T) -- tau_L -- [E,l]",2, 1t + 1l + 1tau + MET
L_3 L E,t,nu,tTlE,"t -- (t) -- B -- (E) -- nu -- [T,l]",2, 1t + 1l + 1tau + MET
L_3 L E,t,e,tTlE,"t -- (t) -- B -- (l) -- e -- [T,E]",2, 1t + 1l + 1tau + MET
L L E_3,t,l,tTlE,"t -- (t) -- B -- (l) -- l -- [E,T]",2, 1t + 1l + 1tau + MET
L L E_3,t,nu,tTlE,"t -- (t) -- B -- (E) -- nu -- [l,T]",2, 1t + 1l + 1tau + MET
L L E_3,t,tau,tTlE,"t -- (t) -- B -- (T) -- tau -- [l,E]",2, 1t + 1l + 1tau + MET
L_3 L E_3,t,l,tTlE,"t -- (t) -- B -- (l) -- l -- [E,T]",2, 1t + 1l + 1tau + MET
L_3 L E_3,t,nu_tau,tTlE,"t -- (t) -- B -- (E) -- nu_tau -- [l,T]",2, 1t + 1l + 1tau + MET
L_3 L E_3,t,tau,tTlE,"t -- (t) -- B -- (T) -- tau -- [l,E]",2, 1t + 1l + 1tau + MET
L_3 L E_3,t,tau_L,tTTE,"t -- (t) -- B -- (T) -- tau_L -- [E,T]",2, 1t + 2tau + MET
L_3 L E_3,t,nu,tTTE,"t -- (t) -- B -- (E) -- nu -- [T,T]",2, 1t + 2tau + MET
L_3 L E_3,t,tau,tTTE,"t -- (t) -- B -- (T) -- tau -- [T,E]",2, 1t + 2tau + MET
L L E,b,l,bllE,"b -- (b) -- B -- (l) -- l -- [E,l]",2, 1b + 2l + MET
L L E,b,nu,bllE,"b -- (b) -- B -- (E) -- nu -- [l,l]",2, 1b + 2l + MET
L L E,b,e,bllE,"b -- (b) -- B -- (l) -- e -- [l,E]",2, 1b + 2l + MET
L_3 L E,b,l,bllE,"b -- (b) -- B -- (l) -- l -- [E,l]",2, 1b + 2l + MET
L_3 L E,b,nu_tau,bllE,"b -- (b) -- B -- (E) -- nu_tau -- [l,l]",2, 1b + 2l + MET
L_3 L E,b,e,bllE,"b -- (b) -- B -- (l) -- e -- [l,E]",2, 1b + 2l + MET
L_3 L E,b,tau_L,bTlE,"b -- (b) -- B -- (T) -- tau_L -- [E,l]",2, 1b + 1l + 1tau + MET
L_3 L E,b,nu,bTlE,"b -- (b) -- B -- (E) -- nu -- [T,l]",2, 1b + 1l + 1tau + MET
L_3 L E,b,e,bTlE,"b -- (b) -- B -- (l) -- e -- [T,E]",2, 1b + 1l + 1tau + MET
L L E_3,b,l,bTlE,"b -- (b) -- B -- (l) -- l -- [E,T]",2, 1b + 1l + 1tau + MET
L L E_3,b,nu,bTlE,"b -- (b) -- B -- (E) -- nu -- [l,T]",2, 1b + 1l + 1tau + MET
L L E_3,b,tau,bTlE,"b -- (b) -- B -- (T) -- tau -- [l,E]",2, 1b + 1l + 1tau + MET
L_3 L E_3,b,l,bTlE,"b -- (b) -- B -- (l) -- l -- [E,T]",2, 1b + 1l + 1tau + MET
L_3 L E_3,b,nu_tau,bTlE,"b -- (b) -- B -- (E) -- nu_tau -- [l,T]",2, 1b + 1l + 1tau + MET
L_3 L E_3,b,tau,bTlE,"b -- (b) -- B -- (T) -- tau -- [l,E]",2, 1b + 1l + 1tau + MET
L_3 L E_3,b,tau_L,bTTE,"b -- (b) -- B -- (T) -- tau_L -- [E,T]",2, 1b + 2tau + MET
L_3 L E_3,b,nu,bTTE,"b -- (b) -- B -- (E) -- nu -- [T,T]",2, 1b + 2tau + MET
L_3 L E_3,b,tau,bTTE,"b -- (b) -- B -- (T) -- tau -- [T,E]",2, 1b + 2tau + MET
L L E,tau_L,l,TllE,"tau_L -- (T) -- B -- (l) -- l -- [E,l]",2, 2l + 1tau + MET
L L E,tau_L,l,lE,"tau_L -- (E) -- W^+ -- (E) -- l -- [E,l]",2, 1l + MET
L L E,tau_L,nu,TllE,"tau_L -- (T) -- B -- (E) -- nu -- [l,l]",2, 2l + 1tau + MET
L L E,tau_L,nu,lllE,"tau_L -- (E) -- W^+ -- (l) -- nu -- [l,l]",2, 3l + MET
L L E,tau_L,e,TllE,"tau_L -- (T) -- B -- (l) -- e -- [l,E]",2, 2l + 1tau + MET
L_3 L E,tau_L,l,TllE,"tau_L -- (T) -- B -- (l) -- l -- [E,l]",2, 2l + 1tau + MET
L_3 L E,tau_L,l,lE,"tau_L -- (E) -- W^+ -- (E) -- l -- [E,l]",2, 1l + MET
L_3 L E,tau_L,e,TllE,"tau_L -- (T) -- B -- (l) -- e -- [l,E]",2, 2l + 1tau + MET
L_3 L E,tau_L,tau_L,lE,"tau_L -- [E,l]",0, 1l + MET
L_3 L E,tau_L,nu,TTlE,"tau_L -- (T) -- B -- (E) -- nu -- [T,l]",2, 1l + 2tau + MET
L_3 L E,tau_L,nu,TllE,"tau_L -- (E) -- W^+ -- (l) -- nu -- [T,l]",2, 2l + 1tau + MET
L_3 L E,tau_L,e,TTlE,"tau_L -- (T) -- B -- (l) -- e -- [T,E]",2, 1l + 2tau + MET
L L E_3,tau_L,l,TTlE,"tau_L -- (T) -- B -- (l) -- l -- [E,T]",2, 1l + 2tau + MET
L L E_3,tau_L,l,TE,"tau_L -- (E) -- W^+ -- (E) -- l -- [E,T]",2, 1tau + MET
L L E_3,tau_L,nu,TTlE,"tau_L -- (T) -- B -- (E) -- nu -- [l,T]",2, 1l + 2tau + MET
L L E_3,tau_L,nu,TllE,"tau_L -- (E) -- W^+ -- (l) -- nu -- [l,T]",2, 2l + 1tau + MET
L L E_3,tau_L,tau,TTlE,"tau_L -- (T) -- B -- (T) -- tau -- [l,E]",2, 1l + 2tau + MET
L_3 L E_3,tau_L,l,TTlE,"tau_L -- (T) -- B -- (l) -- l -- [E,T]",2, 1l + 2tau + MET
L_3 L E_3,tau_L,l,TE,"tau_L -- (E) -- W^+ -- (E) -- l -- [E,T]",2, 1tau + MET
L_3 L E_3,tau_L,tau,TTlE,"tau_L -- (T) -- B -- (T) -- tau -- [l,E]",2, 1l + 2tau + MET
L_3 L E_3,tau_L,tau_L,TE,"tau_L -- [E,T]",0, 1tau + MET
L_3 L E_3,tau_L,nu,TTTE,"tau_L -- (T) -- B -- (E) -- nu -- [T,T]",2, 3tau + MET
L_3 L E_3,tau_L,nu,TTlE,"tau_L -- (E) -- W^+ -- (l) -- nu -- [T,T]",2, 1l + 2tau + MET
L_3 L E_3,tau_L,tau,TTTE,"tau_L -- (T) -- B -- (T) -- tau -- [T,E]",2, 3tau + MET
L L E,nu_tau,l,TlE,"nu_tau -- (T) -- W^+ -- (E) -- l -- [E,l]",2, 1l + 1tau + MET
L L E,nu_tau,l,llE,"nu_tau -- (E) -- B -- (l) -- l -- [E,l]",2, 2l + MET
