Category,LSP,decays via,Signatures,Chain,NV_cascade,Signatures (ER)
L_3 Q D_3,d,b,bjjT,"d -- (j) -- B -- (b) -- b -- [T,j]",2, 2j_l + 1b + 1tau
L_3 Q D_3,d,nu_tau,bjjE,"d -- (j) -- B -- (E) -- nu_tau -- [j,b]",2, 2j_l + 1b + MET
L_3 Q D_3,d,q,bjjE,"d -- (j) -- B -- (j) -- q -- [E,b]",2, 2j_l + 1b + MET
L_3 Q D_3,d,b,bjjE,"d -- (j) -- B -- (b) -- b -- [E,j]",2, 2j_l + 1b + MET
L_3 Q_3 D,d,tau_L,tjjT,"d -- (j) -- B -- (T) -- tau_L -- [t,j]",2, 2j_l + 1t + 1tau
L_3 Q_3 D,d,t_L,tjjT,"d -- (j) -- B -- (t) -- t_L -- [T,j]",2, 2j_l + 1t + 1tau
L_3 Q_3 D,d,d,tT,"d -- [T,t]",0, 1t + 1tau
L_3 Q_3 D,d,nu_tau,bjjE,"d -- (j) -- B -- (E) -- nu_tau -- [b,j]",2, 2j_l + 1b + MET
L_3 Q_3 D,d,b_L,bjjE,"d -- (j) -- B -- (b) -- b_L -- [E,j]",2, 2j_l + 1b + MET
L_3 Q_3 D,d,d,bE,"d -- [E,b]",0, 1b + MET
L_3 Q_3 D_3,d,tau_L,tbjT,"d -- (j) -- B -- (T) -- tau_L -- [t,b]",2, 1j_l + 1t + 1b + 1tau
L_3 Q_3 D_3,d,t_L,tbjT,"d -- (j) -- B -- (t) -- t_L -- [T,b]",2, 1j_l + 1t + 1b + 1tau
L_3 Q_3 D_3,d,b,tbjT,"d -- (j) -- B -- (b) -- b -- [T,t]",2, 1j_l + 1t + 1b + 1tau
L_3 Q_3 D_3,d,nu_tau,bbjE,"d -- (j) -- B -- (E) -- nu_tau -- [b,b]",2, 1j_l + 2b + MET
L_3 Q_3 D_3,d,b_L,bbjE,"d -- (j) -- B -- (b) -- b_L -- [E,b]",2, 1j_l + 2b + MET
L_3 Q_3 D_3,d,b,bbjE,"d -- (j) -- B -- (b) -- b -- [E,b]",2, 1j_l + 2b + MET
L Q D,u,l,jjjl,"u -- (j) -- B -- (l) -- l -- [j,j]",2, 3j_l + 1l
L Q D,u,q,jjjl,"u -- (j) -- B -- (j) -- q -- [l,j]",2, 3j_l + 1l
L Q D,u,d,jjjl,"u -- (j) -- B -- (j) -- d -- [l,j]",2, 3j_l + 1l
L Q D,u,nu,jjjE,"u -- (j) -- B -- (E) -- nu -- [j,j]",2, 3j_l + MET
L Q D,u,q,jjjE,"u -- (j) -- B -- (j) -- q -- [E,j]",2, 3j_l + MET
L Q D,u,d,jjjE,"u -- (j) -- B -- (j) -- d -- [E,j]",2, 3j_l + MET
L Q D_3,u,l,bjjl,"u -- (j) -- B -- (l) -- l -- [j,b]",2, 2j_l + 1b + 1l
L Q D_3,u,q,bjjl,"u -- (j) -- B -- (j) -- q -- [l,b]",2, 2j_l + 1b + 1l
L Q D_3,u,b,bjjl,"u -- (j) -- B -- (b) -- b -- [l,j]",2, 2j_l + 1b + 1l
L Q D_3,u,nu,bjjE,"u -- (j) -- B -- (E) -- nu -- [j,b]",2, 2j_l + 1b + MET
L Q D_3,u,q,bjjE,"u -- (j) -- B -- (j) -- q -- [E,b]",2, 2j_l + 1b + MET
L Q D_3,u,b,bjjE,"u -- (j) -- B -- (b) -- b -- [E,j]",2, 2j_l + 1b + MET
L Q_3 D,u,l,tjjl,"u -- (j) -- B -- (l) -- l -- [t,j]",2, 2j_l + 1t + 1l
L Q_3 D,u,t_L,tjjl,"u -- (j) -- B -- (t) -- t_L -- [l,j]",2, 2j_l + 1t + 1l
L Q_3 D,u,d,tjjl,"u -- (j) -- B -- (j) -- d -- [l,t]",2, 2j_l + 1t + 1l
L Q_3 D,u,nu,bjjE,"u -- (j) -- B -- (E) -- nu -- [b,j]",2, 2j_l + 1b + MET
L Q_3 D,u,b_L,bjjE,"u -- (j) -- B -- (b) -- b_L -- [E,j]",2, 2j_l + 1b + MET
L Q_3 D,u,d,bjjE,"u -- (j) -- B -- (j) -- d -- [E,b]",2, 2j_l + 1b + MET
L Q_3 D_3,u,l,tbjl,"u -- (j) -- B -- (l) -- l -- [t,b]",2, 1j_l + 1t + 1b + 1l
L Q_3 D_3,u,t_L,tbjl,"u -- (j) -- B -- (t) -- t_L -- [l,b]",2, 1j_l + 1t + 1b + 1l
L Q_3 D_3,u,b,tbjl,"u -- (j) -- B -- (b) -- b -- [l,t]",2, 1j_l + 1t + 1b + 1l
L Q_3 D_3,u,nu,bbjE,"u -- (j) -- B -- (E) -- nu -- [b,b]",2, 1j_l + 2b + MET
L Q_3 D_3,u,b_L,bbjE,"u -- (j) -- B -- (b) -- b_L -- [E,b]",2, 1j_l + 2b + MET
L Q_3 D_3,u,b,bbjE,"u -- (j) -- B -- (b) -- b -- [E,b]",2, 1j_l + 2b + MET
L_3 Q D,u,tau_L,jjjT,"u -- (j) -- B -- (T) -- tau_L -- [j,j]",2, 3j_l + 1tau
L_3 Q D,u,q,jjjT,"u -- (j) -- B -- (j) -- q -- [T,j]",2, 3j_l + 1tau
L_3 Q D,u,d,jjjT,"u -- (j) -- B -- (j) -- d -- [T,j]",2, 3j_l + 1tau
L_3 Q D,u,nu_tau,jjjE,"u -- (j) -- B -- (E) -- nu_tau -- [j,j]",2, 3j_l + MET
L_3 Q D,u,q,jjjE,"u -- (j) -- B -- (j) -- q -- [E,j]",2, 3j_l + MET
L_3 Q D,u,d,jjjE,"u -- (j) -- B -- (j) -- d -- [E,j]",2, 3j_l + MET
L_3 Q D_3,u,tau_L,bjjT,"u -- (j) -- B -- (T) -- tau_L -- [j,b]",2, 2j_l + 1b + 1tau
L_3 Q D_3,u,q,bjjT,"u -- (j) -- B -- (j) -- q -- [T,b]",2, 2j_l + 1b + 1tau
L_3 Q D_3,u,b,bjjT,"u -- (j) -- B -- (b) -- b -- [T,j]",2, 2j_l + 1b + 1tau
L_3 Q D_3,u,nu_tau,bjjE,"u -- (j) -- B -- (E) -- nu_tau -- [j,b]",2, 2j_l + 1b + MET
L_3 Q D_3,u,q,bjjE,"u -- (j) -- B -- (j) -- q -- [E,b]",2, 2j_l + 1b + MET
L_3 Q D_3,u,b,bjjE,"u -- (j) -- B -- (b) -- b -- [E,j]",2, 2j_l + 1b + MET
L_3 Q_3 D,u,tau_L,tjjT,"u -- (j) -- B -- (T) -- tau_L -- [t,j]",2, 2j_l + 1t + 1tau
L_3 Q_3 D,u,t_L,tjjT,"u -- (j) -- B -- (t) -- t_L -- [T,j]",2, 2j_l + 1t + 1tau
L_3 Q_3 D,u,d,tjjT,"u -- (j) -- B -- (j) -- d -- [T,t]",2, 2j_l + 1t + 1tau
L_3 Q_3 D,u,nu_tau,bjjE,"u -- (j) -- B -- (E) -- nu_tau -- [b,j]",2, 2j_l + 1b + MET
L_3 Q_3 D,u,b_L,bjjE,"u -- (j) -- B -- (b) -- b_L -- [E,j]",2, 2j_l + 1b + MET
L_3 Q_3 D,u,d,bjjE,"u -- (j) -- B -- (j) -- d -- [E,b]",2, 2j_l + 1b + MET
L_3 Q_3 D_3,u,tau_L,tbjT,"u -- (j) -- B -- (T) -- tau_L -- [t,b]",2, 1j_l + 1t + 1b + 1tau
L_3 Q_3 D_3,u,t_L,tbjT,"u -- (j) -- B -- (t) -- t_L -- [T,b]",2, 1j_l + 1t + 1b + 1tau
L_3 Q_3 D_3,u,b,tbjT,"u -- (j) -- B -- (b) -- b -- [T,t]",2, 1j_l + 1t + 1b + 1tau
L_3 Q_3 D_3,u,nu_tau,bbjE,"u -- (j) -- B -- (E) -- nu_tau -- [b,b]",2, 1j_l + 2b + MET
L_3 Q_3 D_3,u,b_L,bbjE,"u -- (j) -- B -- (b) -- b_L -- [E,b]",2, 1j_l + 2b + MET
L_3 Q_3 D_3,u,b,bbjE,"u -- (j) -- B -- (b) -- b -- [E,b]",2, 1j_l + 2b + MET
L Q D,l,l,jj,"l -- [j,j]",0, 2j_l
L Q D,l,q,jjlE,"l -- (E) -- W^+ -- (j) -- q -- [l,j]",2, 2j_l + 1l + MET
L Q D,l,q,jjll,"l -- (l) -- B -- (j) -- q -- [l,j]",2, 2j_l + 2l
L Q D,l,d,jjll,"l -- (l) -- B -- (j) -- d -- [l,j]",2, 2j_l + 2l
L Q D,l,q,jjE,"l -- (E) -- W^+ -- (j) -- q -- [E,j]",2, 2j_l + MET
L Q D,l,q,jjlE,"l -- (l) -- B -- (j) -- q -- [E,j]",2, 2j_l + 1l + MET
L Q D,l,d,jjlE,"l -- (l) -- B -- (j) -- d -- [E,j]",2, 2j_l + 1l + MET
L Q D_3,l,l,bj,"l -- [j,b]",0, 1j_l + 1b
L Q D_3,l,q,bjlE,"l -- (E) -- W^+ -- (j) -- q -- [l,b]",2, 1j_l + 1b + 1l + MET
L Q D_3,l,q,bjll,"l -- (l) -- B -- (j) -- q -- [l,b]",2, 1j_l + 1b + 2l
L Q D_3,l,b,bjll,"l -- (l) -- B -- (b) -- b -- [l,j]",2, 1j_l + 1b + 2l
L Q D_3,l,q,bjE,"l -- (E) -- W^+ -- (j) -- q -- [E,b]",2, 1j_l + 1b + MET
L Q D_3,l,q,bjlE,"l -- (l) -- B -- (j) -- q -- [E,b]",2, 1j_l + 1b + 1l + MET
L Q D_3,l,b,bjlE,"l -- (l) -- B -- (b) -- b -- [E,j]",2, 1j_l + 1b + 1l + MET
L Q_3 D,l,l,tj,"l -- [t,j]",0, 1j_l + 1t
L Q_3 D,l,t_L,bjlE,"l -- (E) -- W^+ -- (b) -- t_L -- [l,j]",2, 1j_l + 1b + 1l + MET
L Q_3 D,l,t_L,tjll,"l -- (l) -- B -- (t) -- t_L -- [l,j]",2, 1j_l + 1t + 2l
L Q_3 D,l,d,tjll,"l -- (l) -- B -- (j) -- d -- [l,t]",2, 1j_l + 1t + 2l
L Q_3 D,l,b_L,tjE,"l -- (E) -- W^+ -- (t) -- b_L -- [E,j]",2, 1j_l + 1t + MET
L Q_3 D,l,b_L,bjlE,"l -- (l) -- B -- (b) -- b_L -- [E,j]",2, 1j_l + 1b + 1l + MET
L Q_3 D,l,d,bjlE,"l -- (l) -- B -- (j) -- d -- [E,b]",2, 1j_l + 1b + 1l + MET
L Q_3 D_3,l,l,tb,"l -- [t,b]",0, 1t + 1b
L Q_3 D_3,l,t_L,bblE,"l -- (E) -- W^+ -- (b) -- t_L -- [l,b]",2, 2b + 1l + MET
L Q_3 D_3,l,t_L,tbll,"l -- (l) -- B -- (t) -- t_L -- [l,b]",2, 1t + 1b + 2l
L Q_3 D_3,l,b,tbll,"l -- (l) -- B -- (b) -- b -- [l,t]",2, 1t + 1b + 2l
L Q_3 D_3,l,b_L,tbE,"l -- (E) -- W^+ -- (t) -- b_L -- [E,b]",2, 1t + 1b + MET
L Q_3 D_3,l,b_L,bblE,"l -- (l) -- B -- (b) -- b_L -- [E,b]",2, 2b + 1l + MET
L Q_3 D_3,l,b,bblE,"l -- (l) -- B -- (b) -- b -- [E,b]",2, 2b + 1l + MET
L_3 Q D,l,tau_L,jjTl,"l -- (l) -- B -- (T) -- tau_L -- [j,j]",2, 2j_l + 1l + 1tau
L_3 Q D,l,tau_L,jjE,"l -- (E) -- W^+ -- (E) -- tau_L -- [j,j]",2, 2j_l + MET
L_3 Q D,l,q,jjTE,"l -- (E) -- W^+ -- (j) -- q -- [T,j]",2, 2j_l + 1tau + MET
L_3 Q D,l,q,jjTl,"l -- (l) -- B -- (j) -- q -- [T,j]",2, 2j_l + 1l + 1tau
L_3 Q D,l,d,jjTl,"l -- (l) -- B -- (j) -- d -- [T,j]",2, 2j_l + 1l + 1tau
L_3 Q D,l,nu_tau,jjTE,"l -- (E) -- W^+ -- (T) -- nu_tau -- [j,j]",2, 2j_l + 1tau + MET
L_3 Q D,l,nu_tau,jjlE,"l -- (l) -- B -- (E) -- nu_tau -- [j,j]",2, 2j_l + 1l + MET
L_3 Q D,l,q,jjE,"l -- (E) -- W^+ -- (j) -- q -- [E,j]",2, 2j_l + MET
L_3 Q D,l,q,jjlE,"l -- (l) -- B -- (j) -- q -- [E,j]",2, 2j_l + 1l + MET
L_3 Q D,l,d,jjlE,"l -- (l) -- B -- (j) -- d -- [E,j]",2, 2j_l + 1l + MET
L_3 Q D_3,l,tau_L,bjTl,"l -- (l) -- B -- (T) -- tau_L -- [j,b]",2, 1j_l + 1b + 1l + 1tau
L_3 Q D_3,l,tau_L,bjE,"l -- (E) -- W^+ -- (E) -- tau_L -- [j,b]",2, 1j_l + 1b + MET
L_3 Q D_3,l,q,bjTE,"l -- (E) -- W^+ -- (j) -- q -- [T,b]",2, 1j_l + 1b + 1tau + MET
L_3 Q D_3,l,q,bjTl,"l -- (l) -- B -- (j) -- q -- [T,b]",2, 1j_l + 1b + 1l + 1tau
L_3 Q D_3,l,b,bjTl,"l -- (l) -- B -- (b) -- b -- [T,j]",2, 1j_l + 1b + 1l + 1tau
L_3 Q D_3,l,nu_tau,bjTE,"l -- (E) -- W^+ -- (T) -- nu_tau -- [j,b]",2, 1j_l + 1b + 1tau + MET
L_3 Q D_3,l,nu_tau,bjlE,"l -- (l) -- B -- (E) -- nu_tau -- [j,b]",2, 1j_l + 1b + 1l + MET
L_3 Q D_3,l,q,bjE,"l -- (E) -- W^+ -- (j) -- q -- [E,b]",2, 1j_l + 1b + MET
L_3 Q D_3,l,q,bjlE,"l -- (l) -- B -- (j) -- q -- [E,b]",2, 1j_l + 1b + 1l + MET
L_3 Q D_3,l,b,bjlE,"l -- (l) -- B -- (b) -- b -- [E,j]",2, 1j_l + 1b + 1l + MET
L_3 Q_3 D,l,tau_L,tjTl,"l -- (l) -- B -- (T) -- tau_L -- [t,j]",2, 1j_l + 1t + 1l + 1tau
L_3 Q_3 D,l,tau_L,tjE,"l -- (E) -- W^+ -- (E) -- tau_L -- [t,j]",2, 1j_l + 1t + MET
L_3 Q_3 D,l,t_L,bjTE,"l -- (E) -- W^+ -- (b) -- t_L -- [T,j]",2, 1j_l + 1b + 1tau + MET
L_3 Q_3 D,l,t_L,tjTl,"l -- (l) -- B -- (t) -- t_L -- [T,j]",2, 1j_l + 1t + 1l + 1tau
L_3 Q_3 D,l,d,tjTl,"l -- (l) -- B -- (j) -- d -- [T,t]",2, 1j_l + 1t + 1l + 1tau
L_3 Q_3 D,l,nu_tau,bjTE,"l -- (E) -- W^+ -- (T) -- nu_tau -- [b,j]",2, 1j_l + 1b + 1tau + MET
L_3 Q_3 D,l,nu_tau,bjlE,"l -- (l) -- B -- (E) -- nu_tau -- [b,j]",2, 1j_l + 1b + 1l + MET
L_3 Q_3 D,l,b_L,tjE,"l -- (E) -- W^+ -- (t) -- b_L -- [E,j]",2, 1j_l + 1t + MET
L_3 Q_3 D,l,b_L,bjlE,"l -- (l) -- B -- (b) -- b_L -- [E,j]",2, 1j_l + 1b + 1l + MET
L_3 Q_3 D,l,d,bjlE,"l -- (l) -- B -- (j) -- d -- [E,b]",2, 1j_l + 1b + 1l + MET
L_3 Q_3 D_3,l,tau_L,tbTl,"l -- (l) -- B -- (T) -- tau_L -- [t,b]",2, 1t + 1b + 1l + 1tau
L_3 Q_3 D_3,l,tau_L,tbE,"l -- (E) -- W^+ -- (E) -- tau_L -- [t,b]",2, 1t + 1b + MET
L_3 Q_3 D_3,l,t_L,bbTE,"l -- (E) -- W^+ -- (b) -- t_L -- [T,b]",2, 2b + 1tau + MET
L_3 Q_3 D_3,l,t_L,tbTl,"l -- (l) -- B -- (t) -- t_L -- [T,b]",2, 1t + 1b + 1l + 1tau
L_3 Q_3 D_3,l,b,tbTl,"l -- (l) -- B -- (b) -- b -- [T,t]",2, 1t + 1b + 1l + 1tau
L_3 Q_3 D_3,l,nu_tau,bbTE,"l -- (E) -- W^+ -- (T) -- nu_tau -- [b,b]",2, 2b + 1tau + MET
L_3 Q_3 D_3,l,nu_tau,bblE,"l -- (l) -- B -- (E) -- nu_tau -- [b,b]",2, 2b + 1l + MET
L_3 Q_3 D_3,l,b_L,tbE,"l -- (E) -- W^+ -- (t) -- b_L -- [E,b]",2, 1t + 1b + MET
L_3 Q_3 D_3,l,b_L,bblE,"l -- (l) -- B -- (b) -- b_L -- [E,b]",2, 2b + 1l + MET
L_3 Q_3 D_3,l,b,bblE,"l -- (l) -- B -- (b) -- b -- [E,b]",2, 2b + 1l + MET
L Q D,nu,q,jjlE,"nu -- (E) -- B -- (j) -- q -- [l,j]",2, 2j_l + 1l + MET
L Q D,nu,q,jjll,"nu -- (l) -- W^+ -- (j) -- q -- [l,j]",2, 2j_l + 2l
L Q D,nu,d,jjlE,"nu -- (E) -- B -- (j) -- d -- [l,j]",2, 2j_l + 1l + MET
L Q D,nu,nu,jj,"nu -- [j,j]",0, 2j_l
L Q D,nu,q,jjE,"nu -- (E) -- B -- (j) -- q -- [E,j]",2, 2j_l + MET
L Q D,nu,q,jjlE,"nu -- (l) -- W^+ -- (j) -- q -- [E,j]",2, 2j_l + 1l + MET
L Q D,nu,d,jjE,"nu -- (E) -- B -- (j) -- d -- [E,j]",2, 2j_l + MET
L Q D_3,nu,q,bjlE,"nu -- (E) -- B -- (j) -- q -- [l,b]",2, 1j_l + 1b + 1l + MET
L Q D_3,nu,q,bjll,"nu -- (l) -- W^+ -- (j) -- q -- [l,b]",2, 1j_l + 1b + 2l
L Q D_3,nu,b,bjlE,"nu -- (E) -- B -- (b) -- b -- [l,j]",2, 1j_l + 1b + 1l + MET
L Q D_3,nu,nu,bj,"nu -- [j,b]",0, 1j_l + 1b
L Q D_3,nu,q,bjE,"nu -- (E) -- B -- (j) -- q -- [E,b]",2, 1j_l + 1b + MET
L Q D_3,nu,q,bjlE,"nu -- (l) -- W^+ -- (j) -- q -- [E,b]",2, 1j_l + 1b + 1l + MET
L Q D_3,nu,b,bjE,"nu -- (E) -- B -- (b) -- b -- [E,j]",2, 1j_l + 1b + MET
L Q_3 D,nu,t_L,tjlE,"nu -- (E) -- B -- (t) -- t_L -- [l,j]",2, 1j_l + 1t + 1l + MET
L Q_3 D,nu,t_L,bjll,"nu -- (l) -- W^+ -- (b) -- t_L -- [l,j]",2, 1j_l + 1b + 2l
L Q_3 D,nu,d,tjlE,"nu -- (E) -- B -- (j) -- d -- [l,t]",2, 1j_l + 1t + 1l + MET
L Q_3 D,nu,nu,bj,"nu -- [b,j]",0, 1j_l + 1b
L Q_3 D,nu,b_L,bjE,"nu -- (E) -- B -- (b) -- b_L -- [E,j]",2, 1j_l + 1b + MET
L Q_3 D,nu,b_L,tjlE,"nu -- (l) -- W^+ -- (t) -- b_L -- [E,j]",2, 1j_l + 1t + 1l + MET
L Q_3 D,nu,d,bjE,"nu -- (E) -- B -- (j) -- d -- [E,b]",2, 1j_l + 1b + MET
L Q_3 D_3,nu,t_L,tblE,"nu -- (E) -- B -- (t) -- t_L -- [l,b]",2, 1t + 1b + 1l + MET
L Q_3 D_3,nu,t_L,bbll,"nu -- (l) -- W^+ -- (b) -- t_L -- [l,b]",2, 2b + 2l
L Q_3 D_3,nu,b,tblE,"nu -- (E) -- B -- (b) -- b -- [l,t]",2, 1t + 1b + 1l + MET
L Q_3 D_3,nu,nu,bb,"nu -- [b,b]",0, 2b
L Q_3 D_3,nu,b_L,bbE,"nu -- (E) -- B -- (b) -- b_L -- [E,b]",2, 2b + MET
L Q_3 D_3,nu,b_L,tblE,"nu -- (l) -- W^+ -- (t) -- b_L -- [E,b]",2, 1t + 1b + 1l + MET
L Q_3 D_3,nu,b,bbE,"nu -- (E) -- B -- (b) -- b -- [E,b]",2, 2b + MET
L_3 Q D,nu,tau_L,jjTE,"nu -- (E) -- B -- (T) -- tau_L -- [j,j]",2, 2j_l + 1tau + MET
L_3 Q D,nu,tau_L,jjlE,"nu -- (l) -- W^+ -- (E) -- tau_L -- [j,j]",2, 2j_l + 1l + MET
L_3 Q D,nu,q,jjTE,"nu -- (E) -- B -- (j) -- q -- [T,j]",2, 2j_l + 1tau + MET
L_3 Q D,nu,q,jjTl,"nu -- (l) -- W^+ -- (j) -- q -- [T,j]",2, 2j_l + 1l + 1tau
L_3 Q D,nu,d,jjTE,"nu -- (E) -- B -- (j) -- d -- [T,j]",2, 2j_l + 1tau + MET
L_3 Q D,nu,nu_tau,jjTl,"nu -- (l) -- W^+ -- (T) -- nu_tau -- [j,j]",2, 2j_l + 1l + 1tau
L_3 Q D,nu,nu_tau,jjE,"nu -- (E) -- B -- (E) -- nu_tau -- [j,j]",2, 2j_l + MET
L_3 Q D,nu,q,jjE,"nu -- (E) -- B -- (j) -- q -- [E,j]",2, 2j_l + MET
L_3 Q D,nu,q,jjlE,"nu -- (l) -- W^+ -- (j) -- q -- [E,j]",2, 2j_l + 1l + MET
L_3 Q D,nu,d,jjE,"nu -- (E) -- B -- (j) -- d -- [E,j]",2, 2j_l + MET
L_3 Q D_3,nu,tau_L,bjTE,"nu -- (E) -- B -- (T) -- tau_L -- [j,b]",2, 1j_l + 1b + 1tau + MET
L_3 Q D_3,nu,tau_L,bjlE,"nu -- (l) -- W^+ -- (E) -- tau_L -- [j,b]",2, 1j_l + 1b + 1l + MET
L_3 Q D_3,nu,q,bjTE,"nu -- (E) -- B -- (j) -- q -- [T,b]",2, 1j_l + 1b + 1tau + MET
L_3 Q D_3,nu,q,bjTl,"nu -- (l) -- W^+ -- (j) -- q -- [T,b]",2, 1j_l + 1b + 1l + 1tau
L_3 Q D_3,nu,b,bjTE,"nu -- (E) -- B -- (b) -- b -- [T,j]",2, 1j_l + 1b + 1tau + MET
L_3 Q D_3,nu,nu_tau,bjTl,"nu -- (l) -- W^+ -- (T) -- nu_tau -- [j,b]",2, 1j_l + 1b + 1l + 1tau
L_3 Q D_3,nu,nu_tau,bjE,"nu -- (E) -- B -- (E) -- nu_tau -- [j,b]",2, 1j_l + 1b + MET
L_3 Q D_3,nu,q,bjE,"nu -- (E) -- B -- (j) -- q -- [E,b]",2, 1j_l + 1b + MET
L_3 Q D_3,nu,q,bjlE,"nu -- (l) -- W^+ -- (j) -- q -- [E,b]",2, 1j_l + 1b + 1l + MET
L_3 Q D_3,nu,b,bjE,"nu -- (E) -- B -- (b) -- b -- [E,j]",2, 1j_l + 1b + MET
L_3 Q_3 D,nu,tau_L,tjTE,"nu -- (E) -- B -- (T) -- tau_L -- [t,j]",2, 1j_l + 1t + 1tau + MET
L_3 Q_3 D,nu,tau_L,tjlE,"nu -- (l) -- W^+ -- (E) -- tau_L -- [t,j]",2, 1j_l + 1t + 1l + MET
L_3 Q_3 D,nu,t_L,tjTE,"nu -- (E) -- B -- (t) -- t_L -- [T,j]",2, 1j_l + 1t + 1tau + MET
L_3 Q_3 D,nu,t_L,bjTl,"nu -- (l) -- W^+ -- (b) -- t_L -- [T,j]",2, 1j_l + 1b + 1l + 1tau
L_3 Q_3 D,nu,d,tjTE,"nu -- (E) -- B -- (j) -- d -- [T,t]",2, 1j_l + 1t + 1tau + MET
L_3 Q_3 D,nu,nu_tau,bjTl,"nu -- (l) -- W^+ -- (T) -- nu_tau -- [b,j]",2, 1j_l + 1b + 1l + 1tau
L_3 Q_3 D,nu,nu_tau,bjE,"nu -- (E) -- B -- (E) -- nu_tau -- [b,j]",2, 1j_l + 1b + MET
L_3 Q_3 D,nu,b_L,bjE,"nu -- (E) -- B -- (b) -- b_L -- [E,j]",2, 1j_l + 1b + MET
L_3 Q_3 D,nu,b_L,tjlE,"nu -- (l) -- W^+ -- (t) -- b_L -- [E,j]",2, 1j_l + 1t + 1l + MET
L_3 Q_3 D,nu,d,bjE,"nu -- (E) -- B -- (j) -- d -- [E,b]",2, 1j_l + 1b + MET
L_3 Q_3 D_3,nu,tau_L,tbTE,"nu -- (E) -- B -- (T) -- tau_L -- [t,b]",2, 1t + 1b + 1tau + MET
L_3 Q_3 D_3,nu,tau_L,tblE,"nu -- (l) -- W^+ -- (E) -- tau_L -- [t,b]",2, 1t + 1b + 1l + MET
L_3 Q_3 D_3,nu,t_L,tbTE,"nu -- (E) -- B -- (t) -- t_L -- [T,b]",2, 1t + 1b + 1tau + MET
L_3 Q_3 D_3,nu,t_L,bbTl,"nu -- (l) -- W^+ -- (b) -- t_L -- [T,b]",2, 2b + 1l + 1tau
L_3 Q_3 D_3,nu,b,tbTE,"nu -- (E) -- B -- (b) -- b -- [T,t]",2, 1t + 1b + 1tau + MET
L_3 Q_3 D_3,nu,nu_tau,bbTl,"nu -- (l) -- W^+ -- (T) -- nu_tau -- [b,b]",2, 2b + 1l + 1tau
L_3 Q_3 D_3,nu,nu_tau,bbE,"nu -- (E) -- B -- (E) -- nu_tau -- [b,b]",2, 2b + MET
L_3 Q_3 D_3,nu,b_L,bbE,"nu -- (E) -- B -- (b) -- b_L -- [E,b]",2, 2b + MET
L_3 Q_3 D_3,nu,b_L,tblE,"nu -- (l) -- W^+ -- (t) -- b_L -- [E,b]",2, 1t + 1b + 1l + MET
L_3 Q_3 D_3,nu,b,bbE,"nu -- (E) -- B -- (b) -- b -- [E,b]",2, 2b + MET
L Q D,e,l,jjll,"e -- (l) -- B -- (l) -- l -- [j,j]",2, 2j_l + 2l
L Q D,e,q,jjll,"e -- (l) -- B -- (j) -- q -- [l,j]",2, 2j_l + 2l
L Q D,e,d,jjll,"e -- (l) -- B -- (j) -- d -- [l,j]",2, 2j_l + 2l
L Q D,e,nu,jjlE,"e -- (l) -- B -- (E) -- nu -- [j,j]",2, 2j_l + 1l + MET
L Q D,e,q,jjlE,"e -- (l) -- B -- (j) -- q -- [E,j]",2, 2j_l + 1l + MET
L Q D,e,d,jjlE,"e -- (l) -- B -- (j) -- d -- [E,j]",2, 2j_l + 1l + MET
L Q D_3,e,l,bjll,"e -- (l) -- B -- (l) -- l -- [j,b]",2, 1j_l + 1b + 2l
L Q D_3,e,q,bjll,"e -- (l) -- B -- (j) -- q -- [l,b]",2, 1j_l + 1b + 2l
L Q D_3,e,b,bjll,"e -- (l) -- B -- (b) -- b -- [l,j]",2, 1j_l + 1b + 2l
L Q D_3,e,nu,bjlE,"e -- (l) -- B -- (E) -- nu -- [j,b]",2, 1j_l + 1b + 1l + MET
L Q D_3,e,q,bjlE,"e -- (l) -- B -- (j) -- q -- [E,b]",2, 1j_l + 1b + 1l + MET
L Q D_3,e,b,bjlE,"e -- (l) -- B -- (b) -- b -- [E,j]",2, 1j_l + 1b + 1l + MET
L Q_3 D,e,l,tjll,"e -- (l) -- B -- (l) -- l -- [t,j]",2, 1j_l + 1t + 2l
L Q_3 D,e,t_L,tjll,"e -- (l) -- B -- (t) -- t_L -- [l,j]",2, 1j_l + 1t + 2l
L Q_3 D,e,d,tjll,"e -- (l) -- B -- (j) -- d -- [l,t]",2, 1j_l + 1t + 2l
L Q_3 D,e,nu,bjlE,"e -- (l) -- B -- (E) -- nu -- [b,j]",2, 1j_l + 1b + 1l + MET
L Q_3 D,e,b_L,bjlE,"e -- (l) -- B -- (b) -- b_L -- [E,j]",2, 1j_l + 1b + 1l + MET
L Q_3 D,e,d,bjlE,"e -- (l) -- B -- (j) -- d -- [E,b]",2, 1j_l + 1b + 1l + MET
L Q_3 D_3,e,l,tbll,"e -- (l) -- B -- (l) -- l -- [t,b]",2, 1t + 1b + 2l
L Q_3 D_3,e,t_L,tbll,"e -- (l) -- B -- (t) -- t_L -- [l,b]",2, 1t + 1b + 2l
L Q_3 D_3,e,b,tbll,"e -- (l) -- B -- (b) -- b -- [l,t]",2, 1t + 1b + 2l
L Q_3 D_3,e,nu,bblE,"e -- (l) -- B -- (E) -- nu -- [b,b]",2, 2b + 1l + MET
L Q_3 D_3,e,b_L,bblE,"e -- (l) -- B -- (b) -- b_L -- [E,b]",2, 2b + 1l + MET
L Q_3 D_3,e,b,bblE,"e -- (l) -- B -- (b) -- b -- [E,b]",2, 2b + 1l + MET
