CAT,LSP A,LSP B,Signature A,Signature B,Chain A,Chain B,Signatures,Signature A (ER),Signature B (ER),Signatures (ER)
U D D,B,B,jjj,jjj,"['B -- (j) -- u -- [j,j]', 'B -- (j) -- d -- [j,j]']","['B -- (j) -- u -- [j,j]', 'B -- (j) -- d -- [j,j]']",jjjjjj, 3j_l, 3j_l, 6j_l
U D D,W^+,W^+,tbjjj,tbjjj,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- u -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]']","['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- u -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]']",ttbbjjjjjj, 3j_l + 1t + 1b, 3j_l + 1t + 1b, 6j_l + 2t + 2b
U D D,W^+,W^+,tbjjj,vvjjj,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- u -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]']","['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']",vvtbjjjjjj, 3j_l + 1t + 1b, 3j_l + 2v, 6j_l + 1t + 1b + 2v
U D D,W^+,W^+,tbjjj,jjjjj,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- u -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]']","['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']",tbjjjjjjjj, 3j_l + 1t + 1b, 5j_l, 8j_l + 1t + 1b
U D D,W^+,W^+,tbjjj,jjjlX,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- u -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]']","['W^+ -- (X) -- l -- (l) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]']",tbjjjjjjlX, 3j_l + 1t + 1b, 3j_l + 1l + MET, 6j_l + 1t + 1b + 1l + MET
U D D,W^+,W^+,tbjjj,jjjTX,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- u -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]']","['W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]']",tbjjjjjjTX, 3j_l + 1t + 1b, 3j_l + 1tau + MET, 6j_l + 1t + 1b + 1tau + MET
U D D,W^+,W^+,vvjjj,tbjjj,"['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']","['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- u -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]']",vvtbjjjjjj, 3j_l + 2v, 3j_l + 1t + 1b, 6j_l + 1t + 1b + 2v
U D D,W^+,W^+,vvjjj,vvjjj,"['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']","['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']",vvvvjjjjjj, 3j_l + 2v, 3j_l + 2v, 6j_l + 4v
U D D,W^+,W^+,vvjjj,jjjjj,"['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']","['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']",vvjjjjjjjj, 3j_l + 2v, 5j_l, 8j_l + 2v
U D D,W^+,W^+,vvjjj,jjjlX,"['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']","['W^+ -- (X) -- l -- (l) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]']",vvjjjjjjlX, 3j_l + 2v, 3j_l + 1l + MET, 6j_l + 1l + 2v + MET
U D D,W^+,W^+,vvjjj,jjjTX,"['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']","['W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]']",vvjjjjjjTX, 3j_l + 2v, 3j_l + 1tau + MET, 6j_l + 1tau + 2v + MET
U D D,W^+,W^+,jjjjj,tbjjj,"['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']","['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- u -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]']",tbjjjjjjjj, 5j_l, 3j_l + 1t + 1b, 8j_l + 1t + 1b
U D D,W^+,W^+,jjjjj,vvjjj,"['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']","['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']",vvjjjjjjjj, 5j_l, 3j_l + 2v, 8j_l + 2v
U D D,W^+,W^+,jjjjj,jjjjj,"['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']","['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']",jjjjjjjjjj, 5j_l, 5j_l, 10j_l
U D D,W^+,W^+,jjjjj,jjjlX,"['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']","['W^+ -- (X) -- l -- (l) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]']",jjjjjjjjlX, 5j_l, 3j_l + 1l + MET, 8j_l + 1l + MET
U D D,W^+,W^+,jjjjj,jjjTX,"['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']","['W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]']",jjjjjjjjTX, 5j_l, 3j_l + 1tau + MET, 8j_l + 1tau + MET
U D D,W^+,W^+,jjjlX,tbjjj,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]']","['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- u -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]']",tbjjjjjjlX, 3j_l + 1l + MET, 3j_l + 1t + 1b, 6j_l + 1t + 1b + 1l + MET
U D D,W^+,W^+,jjjlX,vvjjj,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]']","['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']",vvjjjjjjlX, 3j_l + 1l + MET, 3j_l + 2v, 6j_l + 1l + 2v + MET
U D D,W^+,W^+,jjjlX,jjjjj,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]']","['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']",jjjjjjjjlX, 3j_l + 1l + MET, 5j_l, 8j_l + 1l + MET
U D D,W^+,W^+,jjjlX,jjjlX,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]']","['W^+ -- (X) -- l -- (l) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]']",jjjjjjllX, 3j_l + 1l + MET, 3j_l + 1l + MET, 6j_l + 2l + MET
U D D,W^+,W^+,jjjlX,jjjTX,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]']","['W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]']",jjjjjjTlX, 3j_l + 1l + MET, 3j_l + 1tau + MET, 6j_l + 1l + 1tau + MET
U D D,W^+,W^+,jjjTX,tbjjj,"['W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]']","['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- u -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]']",tbjjjjjjTX, 3j_l + 1tau + MET, 3j_l + 1t + 1b, 6j_l + 1t + 1b + 1tau + MET
U D D,W^+,W^+,jjjTX,vvjjj,"['W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]']","['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']",vvjjjjjjTX, 3j_l + 1tau + MET, 3j_l + 2v, 6j_l + 1tau + 2v + MET
U D D,W^+,W^+,jjjTX,jjjjj,"['W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]']","['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']",jjjjjjjjTX, 3j_l + 1tau + MET, 5j_l, 8j_l + 1tau + MET
U D D,W^+,W^+,jjjTX,jjjlX,"['W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]']","['W^+ -- (X) -- l -- (l) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]']",jjjjjjTlX, 3j_l + 1tau + MET, 3j_l + 1l + MET, 6j_l + 1l + 1tau + MET
U D D,W^+,W^+,jjjTX,jjjTX,"['W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]']","['W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]']",jjjjjjTTX, 3j_l + 1tau + MET, 3j_l + 1tau + MET, 6j_l + 2tau + MET
U D D,W^+,W^0,tbjjj,bbjjj,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- u -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]']","['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- u -- [j,j]', 'W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [j,j]']",tbbbjjjjjj, 3j_l + 1t + 1b, 3j_l + 2b, 6j_l + 1t + 3b
U D D,W^+,W^0,tbjjj,jjjX,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- u -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]']","['W^0 -- (X) -- nu -- (X) -- B -- (j) -- u -- [j,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,j]']",tbjjjjjjX, 3j_l + 1t + 1b, 3j_l + MET, 6j_l + 1t + 1b + MET
U D D,W^+,W^0,tbjjj,ttjjj,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- u -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]']","['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- u -- [j,j]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [j,j]']",tttbjjjjjj, 3j_l + 1t + 1b, 3j_l + 2t, 6j_l + 3t + 1b
U D D,W^+,W^0,tbjjj,jjjll,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- u -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]']","['W^0 -- (l) -- l -- (l) -- B -- (j) -- u -- [j,j]', 'W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [j,j]']",tbjjjjjjll, 3j_l + 1t + 1b, 3j_l + 2l, 6j_l + 1t + 1b + 2l
U D D,W^+,W^0,tbjjj,jjjTT,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- u -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- u -- [j,j]', 'W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]']",tbjjjjjjTT, 3j_l + 1t + 1b, 3j_l + 2tau, 6j_l + 1t + 1b + 2tau
U D D,W^+,W^0,tbjjj,vvjjj,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- u -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']",vvtbjjjjjj, 3j_l + 1t + 1b, 3j_l + 2v, 6j_l + 1t + 1b + 2v
U D D,W^+,W^0,tbjjj,jjjjj,"['W^+ -- (t) -- b_L -- (b) -- B -- (j) -- u -- [j,j]', 'W^+ -- (t) -- b_L -- (b) -- B -- (j) -- d -- [j,j]']","['W^0 -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^0 -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']",tbjjjjjjjj, 3j_l + 1t + 1b, 5j_l, 8j_l + 1t + 1b
U D D,W^+,W^0,vvjjj,bbjjj,"['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']","['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- u -- [j,j]', 'W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [j,j]']",vvbbjjjjjj, 3j_l + 2v, 3j_l + 2b, 6j_l + 2b + 2v
U D D,W^+,W^0,vvjjj,jjjX,"['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']","['W^0 -- (X) -- nu -- (X) -- B -- (j) -- u -- [j,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,j]']",vvjjjjjjX, 3j_l + 2v, 3j_l + MET, 6j_l + 2v + MET
U D D,W^+,W^0,vvjjj,ttjjj,"['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']","['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- u -- [j,j]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [j,j]']",vvttjjjjjj, 3j_l + 2v, 3j_l + 2t, 6j_l + 2t + 2v
U D D,W^+,W^0,vvjjj,jjjll,"['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']","['W^0 -- (l) -- l -- (l) -- B -- (j) -- u -- [j,j]', 'W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [j,j]']",vvjjjjjjll, 3j_l + 2v, 3j_l + 2l, 6j_l + 2l + 2v
U D D,W^+,W^0,vvjjj,jjjTT,"['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- u -- [j,j]', 'W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]']",vvjjjjjjTT, 3j_l + 2v, 3j_l + 2tau, 6j_l + 2tau + 2v
U D D,W^+,W^0,vvjjj,vvjjj,"['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']",vvvvjjjjjj, 3j_l + 2v, 3j_l + 2v, 6j_l + 4v
U D D,W^+,W^0,vvjjj,jjjjj,"['W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']","['W^0 -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^0 -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']",vvjjjjjjjj, 3j_l + 2v, 5j_l, 8j_l + 2v
U D D,W^+,W^0,jjjjj,bbjjj,"['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']","['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- u -- [j,j]', 'W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [j,j]']",bbjjjjjjjj, 5j_l, 3j_l + 2b, 8j_l + 2b
U D D,W^+,W^0,jjjjj,jjjX,"['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']","['W^0 -- (X) -- nu -- (X) -- B -- (j) -- u -- [j,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,j]']",jjjjjjjjX, 5j_l, 3j_l + MET, 8j_l + MET
U D D,W^+,W^0,jjjjj,ttjjj,"['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']","['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- u -- [j,j]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [j,j]']",ttjjjjjjjj, 5j_l, 3j_l + 2t, 8j_l + 2t
U D D,W^+,W^0,jjjjj,jjjll,"['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']","['W^0 -- (l) -- l -- (l) -- B -- (j) -- u -- [j,j]', 'W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [j,j]']",jjjjjjjjll, 5j_l, 3j_l + 2l, 8j_l + 2l
U D D,W^+,W^0,jjjjj,jjjTT,"['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- u -- [j,j]', 'W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]']",jjjjjjjjTT, 5j_l, 3j_l + 2tau, 8j_l + 2tau
U D D,W^+,W^0,jjjjj,vvjjj,"['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']",vvjjjjjjjj, 5j_l, 3j_l + 2v, 8j_l + 2v
U D D,W^+,W^0,jjjjj,jjjjj,"['W^+ -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^+ -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']","['W^0 -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^0 -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']",jjjjjjjjjj, 5j_l, 5j_l, 10j_l
U D D,W^+,W^0,jjjlX,bbjjj,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]']","['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- u -- [j,j]', 'W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [j,j]']",bbjjjjjjlX, 3j_l + 1l + MET, 3j_l + 2b, 6j_l + 2b + 1l + MET
U D D,W^+,W^0,jjjlX,jjjX,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]']","['W^0 -- (X) -- nu -- (X) -- B -- (j) -- u -- [j,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,j]']",jjjjjjlX, 3j_l + 1l + MET, 3j_l + MET, 6j_l + 1l + MET
U D D,W^+,W^0,jjjlX,ttjjj,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]']","['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- u -- [j,j]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [j,j]']",ttjjjjjjlX, 3j_l + 1l + MET, 3j_l + 2t, 6j_l + 2t + 1l + MET
U D D,W^+,W^0,jjjlX,jjjll,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]']","['W^0 -- (l) -- l -- (l) -- B -- (j) -- u -- [j,j]', 'W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [j,j]']",jjjjjjlllX, 3j_l + 1l + MET, 3j_l + 2l, 6j_l + 3l + MET
U D D,W^+,W^0,jjjlX,jjjTT,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- u -- [j,j]', 'W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]']",jjjjjjTTlX, 3j_l + 1l + MET, 3j_l + 2tau, 6j_l + 1l + 2tau + MET
U D D,W^+,W^0,jjjlX,vvjjj,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']",vvjjjjjjlX, 3j_l + 1l + MET, 3j_l + 2v, 6j_l + 1l + 2v + MET
U D D,W^+,W^0,jjjlX,jjjjj,"['W^+ -- (X) -- l -- (l) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- l -- (l) -- B -- (j) -- d -- [j,j]']","['W^0 -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^0 -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']",jjjjjjjjlX, 3j_l + 1l + MET, 5j_l, 8j_l + 1l + MET
U D D,W^+,W^0,jjjTX,bbjjj,"['W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]']","['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- u -- [j,j]', 'W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [j,j]']",bbjjjjjjTX, 3j_l + 1tau + MET, 3j_l + 2b, 6j_l + 2b + 1tau + MET
U D D,W^+,W^0,jjjTX,jjjX,"['W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]']","['W^0 -- (X) -- nu -- (X) -- B -- (j) -- u -- [j,j]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,j]']",jjjjjjTX, 3j_l + 1tau + MET, 3j_l + MET, 6j_l + 1tau + MET
U D D,W^+,W^0,jjjTX,ttjjj,"['W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]']","['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- u -- [j,j]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [j,j]']",ttjjjjjjTX, 3j_l + 1tau + MET, 3j_l + 2t, 6j_l + 2t + 1tau + MET
U D D,W^+,W^0,jjjTX,jjjll,"['W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]']","['W^0 -- (l) -- l -- (l) -- B -- (j) -- u -- [j,j]', 'W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [j,j]']",jjjjjjTllX, 3j_l + 1tau + MET, 3j_l + 2l, 6j_l + 2l + 1tau + MET
U D D,W^+,W^0,jjjTX,jjjTT,"['W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- u -- [j,j]', 'W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]']",jjjjjjTTTX, 3j_l + 1tau + MET, 3j_l + 2tau, 6j_l + 3tau + MET
U D D,W^+,W^0,jjjTX,vvjjj,"['W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,j]', 'W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,j]']",vvjjjjjjTX, 3j_l + 1tau + MET, 3j_l + 2v, 6j_l + 1tau + 2v + MET
U D D,W^+,W^0,jjjTX,jjjjj,"['W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- u -- [j,j]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (j) -- d -- [j,j]']","['W^0 -- (j) -- q -- (j) -- B -- (j) -- u -- [j,j]', 'W^0 -- (j) -- q -- (j) -- B -- (j) -- d -- [j,j]']",jjjjjjjjTX, 3j_l + 1tau + MET, 5j_l, 8j_l + 1tau + MET
