Category,LSP,decays via,Signatures,Chain,NV_cascade,Signatures (ER)
L_3 Q D_3,nu_tau,b,bjX,"['nu_tau -- (X) -- B -- (b) -- b -- [X,j]']",2, 1j_l + 1b + MET
L_3 Q_3 D,nu_tau,t_L,bjTT,"['nu_tau -- (T) -- W^+ -- (b) -- t_L -- [T,j]']",2, 1j_l + 1b + 2tau
L_3 Q_3 D,nu_tau,t_L,tjTX,"['nu_tau -- (X) -- W^0 -- (t) -- t_L -- [T,j]', 'nu_tau -- (X) -- B -- (t) -- t_L -- [T,j]']",2, 1j_l + 1t + 1tau + MET
L_3 Q_3 D,nu_tau,d,tjTX,"['nu_tau -- (X) -- B -- (j) -- d -- [T,t]']",2, 1j_l + 1t + 1tau + MET
L_3 Q_3 D,nu_tau,nu_tau,bj,"['nu_tau -- [b,j]']",0, 1j_l + 1b
L_3 Q_3 D,nu_tau,b_L,bjX,"['nu_tau -- (X) -- W^0 -- (b) -- b_L -- [X,j]', 'nu_tau -- (X) -- B -- (b) -- b_L -- [X,j]']",2, 1j_l + 1b + MET
L_3 Q_3 D,nu_tau,b_L,tjTX,"['nu_tau -- (T) -- W^+ -- (t) -- b_L -- [X,j]']",2, 1j_l + 1t + 1tau + MET
L_3 Q_3 D,nu_tau,d,bjX,"['nu_tau -- (X) -- B -- (j) -- d -- [X,b]']",2, 1j_l + 1b + MET
L_3 Q_3 D_3,nu_tau,t_L,bbTT,"['nu_tau -- (T) -- W^+ -- (b) -- t_L -- [T,b]']",2, 2b + 2tau
L_3 Q_3 D_3,nu_tau,t_L,tbTX,"['nu_tau -- (X) -- W^0 -- (t) -- t_L -- [T,b]', 'nu_tau -- (X) -- B -- (t) -- t_L -- [T,b]']",2, 1t + 1b + 1tau + MET
L_3 Q_3 D_3,nu_tau,b,tbTX,"['nu_tau -- (X) -- B -- (b) -- b -- [T,t]']",2, 1t + 1b + 1tau + MET
L_3 Q_3 D_3,nu_tau,nu_tau,bb,"['nu_tau -- [b,b]']",0, 2b
L_3 Q_3 D_3,nu_tau,b_L,bbX,"['nu_tau -- (X) -- W^0 -- (b) -- b_L -- [X,b]', 'nu_tau -- (X) -- B -- (b) -- b_L -- [X,b]']",2, 2b + MET
L_3 Q_3 D_3,nu_tau,b_L,tbTX,"['nu_tau -- (T) -- W^+ -- (t) -- b_L -- [X,b]']",2, 1t + 1b + 1tau + MET
L_3 Q_3 D_3,nu_tau,b,bbX,"['nu_tau -- (X) -- B -- (b) -- b -- [X,b]']",2, 2b + MET
L Q D,tau,l,jjTl,"['tau -- (T) -- B -- (l) -- l -- [j,j]']",2, 2j_l + 1l + 1tau
L Q D,tau,q,jjTl,"['tau -- (T) -- B -- (j) -- q -- [l,j]']",2, 2j_l + 1l + 1tau
L Q D,tau,d,jjTl,"['tau -- (T) -- B -- (j) -- d -- [l,j]']",2, 2j_l + 1l + 1tau
L Q D,tau,nu,jjTX,"['tau -- (T) -- B -- (X) -- nu -- [j,j]']",2, 2j_l + 1tau + MET
L Q D,tau,q,jjTX,"['tau -- (T) -- B -- (j) -- q -- [X,j]']",2, 2j_l + 1tau + MET
L Q D,tau,d,jjTX,"['tau -- (T) -- B -- (j) -- d -- [X,j]']",2, 2j_l + 1tau + MET
L Q D_3,tau,l,bjTl,"['tau -- (T) -- B -- (l) -- l -- [j,b]']",2, 1j_l + 1b + 1l + 1tau
L Q D_3,tau,q,bjTl,"['tau -- (T) -- B -- (j) -- q -- [l,b]']",2, 1j_l + 1b + 1l + 1tau
L Q D_3,tau,b,bjTl,"['tau -- (T) -- B -- (b) -- b -- [l,j]']",2, 1j_l + 1b + 1l + 1tau
L Q D_3,tau,nu,bjTX,"['tau -- (T) -- B -- (X) -- nu -- [j,b]']",2, 1j_l + 1b + 1tau + MET
L Q D_3,tau,q,bjTX,"['tau -- (T) -- B -- (j) -- q -- [X,b]']",2, 1j_l + 1b + 1tau + MET
L Q D_3,tau,b,bjTX,"['tau -- (T) -- B -- (b) -- b -- [X,j]']",2, 1j_l + 1b + 1tau + MET
L Q_3 D,tau,l,tjTl,"['tau -- (T) -- B -- (l) -- l -- [t,j]']",2, 1j_l + 1t + 1l + 1tau
L Q_3 D,tau,t_L,tjTl,"['tau -- (T) -- B -- (t) -- t_L -- [l,j]']",2, 1j_l + 1t + 1l + 1tau
L Q_3 D,tau,d,tjTl,"['tau -- (T) -- B -- (j) -- d -- [l,t]']",2, 1j_l + 1t + 1l + 1tau
L Q_3 D,tau,nu,bjTX,"['tau -- (T) -- B -- (X) -- nu -- [b,j]']",2, 1j_l + 1b + 1tau + MET
L Q_3 D,tau,b_L,bjTX,"['tau -- (T) -- B -- (b) -- b_L -- [X,j]']",2, 1j_l + 1b + 1tau + MET
L Q_3 D,tau,d,bjTX,"['tau -- (T) -- B -- (j) -- d -- [X,b]']",2, 1j_l + 1b + 1tau + MET
L Q_3 D_3,tau,l,tbTl,"['tau -- (T) -- B -- (l) -- l -- [t,b]']",2, 1t + 1b + 1l + 1tau
L Q_3 D_3,tau,t_L,tbTl,"['tau -- (T) -- B -- (t) -- t_L -- [l,b]']",2, 1t + 1b + 1l + 1tau
L Q_3 D_3,tau,b,tbTl,"['tau -- (T) -- B -- (b) -- b -- [l,t]']",2, 1t + 1b + 1l + 1tau
L Q_3 D_3,tau,nu,bbTX,"['tau -- (T) -- B -- (X) -- nu -- [b,b]']",2, 2b + 1tau + MET
L Q_3 D_3,tau,b_L,bbTX,"['tau -- (T) -- B -- (b) -- b_L -- [X,b]']",2, 2b + 1tau + MET
L Q_3 D_3,tau,b,bbTX,"['tau -- (T) -- B -- (b) -- b -- [X,b]']",2, 2b + 1tau + MET
L_3 Q D,tau,tau_L,jjTT,"['tau -- (T) -- B -- (T) -- tau_L -- [j,j]']",2, 2j_l + 2tau
L_3 Q D,tau,q,jjTT,"['tau -- (T) -- B -- (j) -- q -- [T,j]']",2, 2j_l + 2tau
L_3 Q D,tau,d,jjTT,"['tau -- (T) -- B -- (j) -- d -- [T,j]']",2, 2j_l + 2tau
L_3 Q D,tau,nu_tau,jjTX,"['tau -- (T) -- B -- (X) -- nu_tau -- [j,j]']",2, 2j_l + 1tau + MET
L_3 Q D,tau,q,jjTX,"['tau -- (T) -- B -- (j) -- q -- [X,j]']",2, 2j_l + 1tau + MET
L_3 Q D,tau,d,jjTX,"['tau -- (T) -- B -- (j) -- d -- [X,j]']",2, 2j_l + 1tau + MET
L_3 Q D_3,tau,tau_L,bjTT,"['tau -- (T) -- B -- (T) -- tau_L -- [j,b]']",2, 1j_l + 1b + 2tau
L_3 Q D_3,tau,q,bjTT,"['tau -- (T) -- B -- (j) -- q -- [T,b]']",2, 1j_l + 1b + 2tau
L_3 Q D_3,tau,b,bjTT,"['tau -- (T) -- B -- (b) -- b -- [T,j]']",2, 1j_l + 1b + 2tau
L_3 Q D_3,tau,nu_tau,bjTX,"['tau -- (T) -- B -- (X) -- nu_tau -- [j,b]']",2, 1j_l + 1b + 1tau + MET
L_3 Q D_3,tau,q,bjTX,"['tau -- (T) -- B -- (j) -- q -- [X,b]']",2, 1j_l + 1b + 1tau + MET
L_3 Q D_3,tau,b,bjTX,"['tau -- (T) -- B -- (b) -- b -- [X,j]']",2, 1j_l + 1b + 1tau + MET
L_3 Q_3 D,tau,tau_L,tjTT,"['tau -- (T) -- B -- (T) -- tau_L -- [t,j]']",2, 1j_l + 1t + 2tau
L_3 Q_3 D,tau,t_L,tjTT,"['tau -- (T) -- B -- (t) -- t_L -- [T,j]']",2, 1j_l + 1t + 2tau
L_3 Q_3 D,tau,d,tjTT,"['tau -- (T) -- B -- (j) -- d -- [T,t]']",2, 1j_l + 1t + 2tau
L_3 Q_3 D,tau,nu_tau,bjTX,"['tau -- (T) -- B -- (X) -- nu_tau -- [b,j]']",2, 1j_l + 1b + 1tau + MET
L_3 Q_3 D,tau,b_L,bjTX,"['tau -- (T) -- B -- (b) -- b_L -- [X,j]']",2, 1j_l + 1b + 1tau + MET
L_3 Q_3 D,tau,d,bjTX,"['tau -- (T) -- B -- (j) -- d -- [X,b]']",2, 1j_l + 1b + 1tau + MET
L_3 Q_3 D_3,tau,tau_L,tbTT,"['tau -- (T) -- B -- (T) -- tau_L -- [t,b]']",2, 1t + 1b + 2tau
L_3 Q_3 D_3,tau,t_L,tbTT,"['tau -- (T) -- B -- (t) -- t_L -- [T,b]']",2, 1t + 1b + 2tau
L_3 Q_3 D_3,tau,b,tbTT,"['tau -- (T) -- B -- (b) -- b -- [T,t]']",2, 1t + 1b + 2tau
L_3 Q_3 D_3,tau,nu_tau,bbTX,"['tau -- (T) -- B -- (X) -- nu_tau -- [b,b]']",2, 2b + 1tau + MET
L_3 Q_3 D_3,tau,b_L,bbTX,"['tau -- (T) -- B -- (b) -- b_L -- [X,b]']",2, 2b + 1tau + MET
L_3 Q_3 D_3,tau,b,bbTX,"['tau -- (T) -- B -- (b) -- b -- [X,b]']",2, 2b + 1tau + MET
