CAT,LSP A,LSP B,Signature A,Signature B,Chain A,Chain B,Signatures,Signature A (ER),Signature B (ER),Signatures (ER)
L L E,b_L,t_L,bllE,vbllE,"['b_L -- (b) -- B -- (l) -- l -- [E,l]', 'b_L -- (b) -- B -- (E) -- nu -- [l,l]', 'b_L -- (b) -- B -- (l) -- e -- [l,E]']","['t_L -- (b) -- H^+ -- (v) -- B -- (l) -- l -- [E,l]', 't_L -- (b) -- H^+ -- (v) -- B -- (E) -- nu -- [l,l]', 't_L -- (b) -- H^+ -- (v) -- B -- (l) -- e -- [l,E]']",vbbllllE, 1b + 2l + MET, 1b + 2l + 1v + MET, 2b + 4l + 1v + MET
L L E,b_L,t_L,bllE,blll,"['b_L -- (b) -- B -- (l) -- l -- [E,l]', 'b_L -- (b) -- B -- (E) -- nu -- [l,l]', 'b_L -- (b) -- B -- (l) -- e -- [l,E]']","['t_L -- (b) -- W^+ -- (l) -- nu -- [l,l]']",bblllllE, 1b + 2l + MET, 1b + 3l, 2b + 5l + MET
L L E,b_L,t_L,bllE,vtllE,"['b_L -- (b) -- B -- (l) -- l -- [E,l]', 'b_L -- (b) -- B -- (E) -- nu -- [l,l]', 'b_L -- (b) -- B -- (l) -- e -- [l,E]']","['t_L -- (t) -- H^0 -- (v) -- B -- (l) -- l -- [E,l]', 't_L -- (t) -- H^0 -- (v) -- B -- (E) -- nu -- [l,l]', 't_L -- (t) -- H^0 -- (v) -- B -- (l) -- e -- [l,E]']",vtbllllE, 1b + 2l + MET, 1t + 2l + 1v + MET, 1t + 1b + 4l + 1v + MET
L L E,b_L,t_L,tlll,blE,"['b_L -- (t) -- W^+ -- (l) -- nu -- [l,l]']","['t_L -- (b) -- W^+ -- (E) -- l -- [E,l]']",tbllllE, 1t + 3l, 1b + 1l + MET, 1t + 1b + 4l + MET
L L E,b_L,t_L,tlll,vblE,"['b_L -- (t) -- W^+ -- (l) -- nu -- [l,l]']","['t_L -- (b) -- H^+ -- (v) -- W^+ -- (E) -- l -- [E,l]']",vtbllllE, 1t + 3l, 1b + 1l + 1v + MET, 1t + 1b + 4l + 1v + MET
L L E,b_L,t_L,tlll,vtlE,"['b_L -- (t) -- W^+ -- (l) -- nu -- [l,l]']","['t_L -- (t) -- H^0 -- (v) -- W^+ -- (E) -- l -- [E,l]']",vttllllE, 1t + 3l, 1t + 1l + 1v + MET, 2t + 4l + 1v + MET
L L E,b_L,t_L,tlll,tllE,"['b_L -- (t) -- W^+ -- (l) -- nu -- [l,l]']","['t_L -- (t) -- B -- (l) -- l -- [E,l]', 't_L -- (t) -- B -- (E) -- nu -- [l,l]', 't_L -- (t) -- B -- (l) -- e -- [l,E]']",ttlllllE, 1t + 3l, 1t + 2l + MET, 2t + 5l + MET
L L E,b_L,t_L,tlll,vblll,"['b_L -- (t) -- W^+ -- (l) -- nu -- [l,l]']","['t_L -- (b) -- H^+ -- (v) -- W^+ -- (l) -- nu -- [l,l]']",vtbllllll, 1t + 3l, 1b + 3l + 1v, 1t + 1b + 6l + 1v
L L E,b_L,t_L,tlll,vtlll,"['b_L -- (t) -- W^+ -- (l) -- nu -- [l,l]']","['t_L -- (t) -- H^0 -- (v) -- W^+ -- (l) -- nu -- [l,l]']",vttllllll, 1t + 3l, 1t + 3l + 1v, 2t + 6l + 1v
L L E,b_L,t_L,tlll,vbllE,"['b_L -- (t) -- W^+ -- (l) -- nu -- [l,l]']","['t_L -- (b) -- H^+ -- (v) -- B -- (l) -- l -- [E,l]', 't_L -- (b) -- H^+ -- (v) -- B -- (E) -- nu -- [l,l]', 't_L -- (b) -- H^+ -- (v) -- B -- (l) -- e -- [l,E]']",vtblllllE, 1t + 3l, 1b + 2l + 1v + MET, 1t + 1b + 5l + 1v + MET
L L E,b_L,t_L,tlll,blll,"['b_L -- (t) -- W^+ -- (l) -- nu -- [l,l]']","['t_L -- (b) -- W^+ -- (l) -- nu -- [l,l]']",tbllllll, 1t + 3l, 1b + 3l, 1t + 1b + 6l
L L E,b_L,t_L,tlll,vtllE,"['b_L -- (t) -- W^+ -- (l) -- nu -- [l,l]']","['t_L -- (t) -- H^0 -- (v) -- B -- (l) -- l -- [E,l]', 't_L -- (t) -- H^0 -- (v) -- B -- (E) -- nu -- [l,l]', 't_L -- (t) -- H^0 -- (v) -- B -- (l) -- e -- [l,E]']",vttlllllE, 1t + 3l, 1t + 2l + 1v + MET, 2t + 5l + 1v + MET
