Category,LSP,decays via,Signatures,Chain,NV_cascade,Signatures (ER)
U D D,W^0,u,jjjll,"W^0 -- (l) -- l -- (l) -- B -- (j) -- u -- [j,j]",3, 3j_l + 2l
U D D,W^0,d,jjjll,"W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [j,j]",3, 3j_l + 2l
U D D,W^0,d,jjjll,"W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [j,j]",3, 3j_l + 2l
