CAT,LSP A,LSP B,Signature A,Signature B,Chain A,Chain B,Signatures,Signature A (ER),Signature B (ER),Signatures (ER)
L L E,W^0,W^0,bbllE,llE,"['W^0 -- (b) -- b_L -- (b) -- B -- (l) -- l -- [E,l]', 'W^0 -- (b) -- b_L -- (b) -- B -- (E) -- nu -- [l,l]', 'W^0 -- (b) -- b_L -- (b) -- B -- (l) -- e -- [l,E]']","['W^0 -- (l) -- l -- [E,l]', 'W^0 -- (E) -- nu -- (E) -- B -- (l) -- l -- [E,l]', 'W^0 -- (E) -- nu -- [l,l]', 'W^0 -- (E) -- nu -- (E) -- B -- (l) -- e -- [l,E]']",bbllllE, 2b + 2l + MET, 2l + MET, 2b + 4l + MET
L L E,b_L,b_L,bllE,bllE,"['b_L -- (b) -- B -- (l) -- l -- [E,l]', 'b_L -- (b) -- B -- (E) -- nu -- [l,l]', 'b_L -- (b) -- B -- (l) -- e -- [l,E]']","['b_L -- (b) -- B -- (l) -- l -- [E,l]', 'b_L -- (b) -- B -- (E) -- nu -- [l,l]', 'b_L -- (b) -- B -- (l) -- e -- [l,E]']",bbllllE, 1b + 2l + MET, 1b + 2l + MET, 2b + 4l + MET
L L E,t_L,t_L,blE,blll,"['t_L -- (b) -- W^+ -- (E) -- l -- [E,l]']","['t_L -- (b) -- W^+ -- (l) -- nu -- [l,l]']",bbllllE, 1b + 1l + MET, 1b + 3l, 2b + 4l + MET
L L E,t_L,t_L,blll,blE,"['t_L -- (b) -- W^+ -- (l) -- nu -- [l,l]']","['t_L -- (b) -- W^+ -- (E) -- l -- [E,l]']",bbllllE, 1b + 3l, 1b + 1l + MET, 2b + 4l + MET
L L E,b,b,bllE,bllE,"['b -- (b) -- B -- (l) -- l -- [E,l]', 'b -- (b) -- B -- (E) -- nu -- [l,l]', 'b -- (b) -- B -- (l) -- e -- [l,E]']","['b -- (b) -- B -- (l) -- l -- [E,l]', 'b -- (b) -- B -- (E) -- nu -- [l,l]', 'b -- (b) -- B -- (l) -- e -- [l,E]']",bbllllE, 1b + 2l + MET, 1b + 2l + MET, 2b + 4l + MET
L_3 L E,B,B,llE,bbllE,"['B -- (l) -- l -- [E,l]', 'B -- (E) -- nu -- (l) -- W^+ -- (E) -- l -- [E,l]', 'B -- (E) -- nu_tau -- [l,l]', 'B -- (l) -- e -- [l,E]', 'B -- (l) -- l -- (E) -- W^+ -- (E) -- tau_L -- [E,l]']","['B -- (b) -- b_L -- (b) -- W^0 -- (l) -- l -- [E,l]', 'B -- (b) -- b_L -- (b) -- W^0 -- (E) -- nu_tau -- [l,l]']",bbllllE, 2l + MET, 2b + 2l + MET, 2b + 4l + MET
L_3 L E,B,B,bbllE,llE,"['B -- (b) -- b_L -- (b) -- W^0 -- (l) -- l -- [E,l]', 'B -- (b) -- b_L -- (b) -- W^0 -- (E) -- nu_tau -- [l,l]']","['B -- (l) -- l -- [E,l]', 'B -- (E) -- nu -- (l) -- W^+ -- (E) -- l -- [E,l]', 'B -- (E) -- nu_tau -- [l,l]', 'B -- (l) -- e -- [l,E]', 'B -- (l) -- l -- (E) -- W^+ -- (E) -- tau_L -- [E,l]']",bbllllE, 2b + 2l + MET, 2l + MET, 2b + 4l + MET
L_3 L E,W^0,W^0,llE,bbllE,"['W^0 -- (l) -- l -- [E,l]', 'W^0 -- (E) -- nu -- (E) -- B -- (l) -- l -- [E,l]', 'W^0 -- (E) -- nu_tau -- [l,l]', 'W^0 -- (E) -- nu -- (E) -- B -- (l) -- e -- [l,E]', 'W^0 -- (l) -- l -- (E) -- W^+ -- (E) -- tau_L -- [E,l]']","['W^0 -- (b) -- b_L -- (b) -- B -- (l) -- l -- [E,l]', 'W^0 -- (b) -- b_L -- (b) -- B -- (E) -- nu_tau -- [l,l]', 'W^0 -- (b) -- b_L -- (b) -- B -- (l) -- e -- [l,E]']",bbllllE, 2l + MET, 2b + 2l + MET, 2b + 4l + MET
L_3 L E,W^0,W^0,bbllE,llE,"['W^0 -- (b) -- b_L -- (b) -- B -- (l) -- l -- [E,l]', 'W^0 -- (b) -- b_L -- (b) -- B -- (E) -- nu_tau -- [l,l]', 'W^0 -- (b) -- b_L -- (b) -- B -- (l) -- e -- [l,E]']","['W^0 -- (l) -- l -- [E,l]', 'W^0 -- (E) -- nu -- (E) -- B -- (l) -- l -- [E,l]', 'W^0 -- (E) -- nu_tau -- [l,l]', 'W^0 -- (E) -- nu -- (E) -- B -- (l) -- e -- [l,E]', 'W^0 -- (l) -- l -- (E) -- W^+ -- (E) -- tau_L -- [E,l]']",bbllllE, 2b + 2l + MET, 2l + MET, 2b + 4l + MET
L_3 L E,b_L,b_L,bllE,bllE,"['b_L -- (b) -- B -- (l) -- l -- [E,l]', 'b_L -- (b) -- B -- (E) -- nu_tau -- [l,l]', 'b_L -- (b) -- B -- (l) -- e -- [l,E]']","['b_L -- (b) -- B -- (l) -- l -- [E,l]', 'b_L -- (b) -- B -- (E) -- nu_tau -- [l,l]', 'b_L -- (b) -- B -- (l) -- e -- [l,E]']",bbllllE, 1b + 2l + MET, 1b + 2l + MET, 2b + 4l + MET
L_3 L E,b,b,bllE,bllE,"['b -- (b) -- B -- (l) -- l -- [E,l]', 'b -- (b) -- B -- (E) -- nu_tau -- [l,l]', 'b -- (b) -- B -- (l) -- e -- [l,E]']","['b -- (b) -- B -- (l) -- l -- [E,l]', 'b -- (b) -- B -- (E) -- nu_tau -- [l,l]', 'b -- (b) -- B -- (l) -- e -- [l,E]']",bbllllE, 1b + 2l + MET, 1b + 2l + MET, 2b + 4l + MET
