Category,LSP,decays via,Signatures,Chain,NV_cascade,Signatures (ER)
U D D,B,u,jjj,"B -- (j) -- u -- [j,j]",1, 3j_l
U D D,B,d,jjj,"B -- (j) -- d -- [j,j]",1, 3j_l
U D D,B,d,jjj,"B -- (j) -- d -- [j,j]",1, 3j_l
