CAT,LSP A,LSP B,Signature A,Signature B,Chain A,Chain B,Signatures,Signature A (ER),Signature B (ER),Signatures (ER)
L L E,b,b,vtllE,vblE,"['b -- (t) -- H^+ -- (v) -- B -- (l) -- l -- [E,l]', 'b -- (t) -- H^+ -- (v) -- B -- (E) -- nu -- [l,l]', 'b -- (t) -- H^+ -- (v) -- B -- (l) -- e -- [l,E]']","['b -- (b) -- H^0 -- (v) -- W^+ -- (E) -- l -- [E,l]']",vvtblllE, 1t + 2l + 1v + MET, 1b + 1l + 1v + MET, 1t + 1b + 3l + 2v + MET
L L E,b,b,vtllE,vtlE,"['b -- (t) -- H^+ -- (v) -- B -- (l) -- l -- [E,l]', 'b -- (t) -- H^+ -- (v) -- B -- (E) -- nu -- [l,l]', 'b -- (t) -- H^+ -- (v) -- B -- (l) -- e -- [l,E]']","['b -- (t) -- H^+ -- (v) -- W^+ -- (E) -- l -- [E,l]']",vvttlllE, 1t + 2l + 1v + MET, 1t + 1l + 1v + MET, 2t + 3l + 2v + MET
L L E,b,b,vtllE,vblll,"['b -- (t) -- H^+ -- (v) -- B -- (l) -- l -- [E,l]', 'b -- (t) -- H^+ -- (v) -- B -- (E) -- nu -- [l,l]', 'b -- (t) -- H^+ -- (v) -- B -- (l) -- e -- [l,E]']","['b -- (b) -- H^0 -- (v) -- W^+ -- (l) -- nu -- [l,l]']",vvtblllllE, 1t + 2l + 1v + MET, 1b + 3l + 1v, 1t + 1b + 5l + 2v + MET
L L E,b,b,vtllE,vtlll,"['b -- (t) -- H^+ -- (v) -- B -- (l) -- l -- [E,l]', 'b -- (t) -- H^+ -- (v) -- B -- (E) -- nu -- [l,l]', 'b -- (t) -- H^+ -- (v) -- B -- (l) -- e -- [l,E]']","['b -- (t) -- H^+ -- (v) -- W^+ -- (l) -- nu -- [l,l]']",vvttlllllE, 1t + 2l + 1v + MET, 1t + 3l + 1v, 2t + 5l + 2v + MET
L L E,b,b,vtllE,vbllE,"['b -- (t) -- H^+ -- (v) -- B -- (l) -- l -- [E,l]', 'b -- (t) -- H^+ -- (v) -- B -- (E) -- nu -- [l,l]', 'b -- (t) -- H^+ -- (v) -- B -- (l) -- e -- [l,E]']","['b -- (b) -- H^0 -- (v) -- B -- (l) -- l -- [E,l]', 'b -- (b) -- H^0 -- (v) -- B -- (E) -- nu -- [l,l]', 'b -- (b) -- H^0 -- (v) -- B -- (l) -- e -- [l,E]']",vvtbllllE, 1t + 2l + 1v + MET, 1b + 2l + 1v + MET, 1t + 1b + 4l + 2v + MET
L L E,b,b,vtllE,vtllE,"['b -- (t) -- H^+ -- (v) -- B -- (l) -- l -- [E,l]', 'b -- (t) -- H^+ -- (v) -- B -- (E) -- nu -- [l,l]', 'b -- (t) -- H^+ -- (v) -- B -- (l) -- e -- [l,E]']","['b -- (t) -- H^+ -- (v) -- B -- (l) -- l -- [E,l]', 'b -- (t) -- H^+ -- (v) -- B -- (E) -- nu -- [l,l]', 'b -- (t) -- H^+ -- (v) -- B -- (l) -- e -- [l,E]']",vvttllllE, 1t + 2l + 1v + MET, 1t + 2l + 1v + MET, 2t + 4l + 2v + MET
L_3 L E,b,b,vtTll,vtTll,"['b -- (t) -- H^+ -- (v) -- W^+ -- (T) -- nu_tau -- [l,l]', 'b -- (t) -- H^+ -- (v) -- W^+ -- (l) -- nu -- [T,l]']","['b -- (t) -- H^+ -- (v) -- W^+ -- (T) -- nu_tau -- [l,l]', 'b -- (t) -- H^+ -- (v) -- W^+ -- (l) -- nu -- [T,l]']",vvttTTllll, 1t + 2l + 1tau + 1v, 1t + 2l + 1tau + 1v, 2t + 4l + 2tau + 2v
L_3 L E,b,b,vtTll,vbTll,"['b -- (t) -- H^+ -- (v) -- W^+ -- (T) -- nu_tau -- [l,l]', 'b -- (t) -- H^+ -- (v) -- W^+ -- (l) -- nu -- [T,l]']","['b -- (b) -- H^0 -- (v) -- W^+ -- (T) -- nu_tau -- [l,l]', 'b -- (b) -- H^0 -- (v) -- W^+ -- (l) -- nu -- [T,l]']",vvtbTTllll, 1t + 2l + 1tau + 1v, 1b + 2l + 1tau + 1v, 1t + 1b + 4l + 2tau + 2v
L_3 L E,b,b,vtTll,vblE,"['b -- (t) -- H^+ -- (v) -- W^+ -- (T) -- nu_tau -- [l,l]', 'b -- (t) -- H^+ -- (v) -- W^+ -- (l) -- nu -- [T,l]']","['b -- (b) -- H^0 -- (v) -- W^+ -- (E) -- l -- [E,l]', 'b -- (b) -- H^0 -- (v) -- W^+ -- (E) -- tau_L -- [E,l]']",vvtbTlllE, 1t + 2l + 1tau + 1v, 1b + 1l + 1v + MET, 1t + 1b + 3l + 1tau + 2v + MET
L_3 L E,b,b,vtTll,vtlE,"['b -- (t) -- H^+ -- (v) -- W^+ -- (T) -- nu_tau -- [l,l]', 'b -- (t) -- H^+ -- (v) -- W^+ -- (l) -- nu -- [T,l]']","['b -- (t) -- H^+ -- (v) -- W^+ -- (E) -- l -- [E,l]', 'b -- (t) -- H^+ -- (v) -- W^+ -- (E) -- tau_L -- [E,l]']",vvttTlllE, 1t + 2l + 1tau + 1v, 1t + 1l + 1v + MET, 2t + 3l + 1tau + 2v + MET
L_3 L E,b,b,vtTll,vtTlE,"['b -- (t) -- H^+ -- (v) -- W^+ -- (T) -- nu_tau -- [l,l]', 'b -- (t) -- H^+ -- (v) -- W^+ -- (l) -- nu -- [T,l]']","['b -- (t) -- H^+ -- (v) -- B -- (T) -- tau_L -- [E,l]', 'b -- (t) -- H^+ -- (v) -- B -- (E) -- nu -- [T,l]', 'b -- (t) -- H^+ -- (v) -- B -- (l) -- e -- [T,E]']",vvttTTlllE, 1t + 2l + 1tau + 1v, 1t + 1l + 1tau + 1v + MET, 2t + 3l + 2tau + 2v + MET
L_3 L E,b,b,vtTll,vbTlE,"['b -- (t) -- H^+ -- (v) -- W^+ -- (T) -- nu_tau -- [l,l]', 'b -- (t) -- H^+ -- (v) -- W^+ -- (l) -- nu -- [T,l]']","['b -- (b) -- H^0 -- (v) -- B -- (T) -- tau_L -- [E,l]', 'b -- (b) -- H^0 -- (v) -- B -- (E) -- nu -- [T,l]', 'b -- (b) -- H^0 -- (v) -- B -- (l) -- e -- [T,E]']",vvtbTTlllE, 1t + 2l + 1tau + 1v, 1b + 1l + 1tau + 1v + MET, 1t + 1b + 3l + 2tau + 2v + MET
L_3 L E,b,b,vtTll,bllE,"['b -- (t) -- H^+ -- (v) -- W^+ -- (T) -- nu_tau -- [l,l]', 'b -- (t) -- H^+ -- (v) -- W^+ -- (l) -- nu -- [T,l]']","['b -- (b) -- B -- (l) -- l -- [E,l]', 'b -- (b) -- B -- (E) -- nu_tau -- [l,l]', 'b -- (b) -- B -- (l) -- e -- [l,E]']",vtbTllllE, 1t + 2l + 1tau + 1v, 1b + 2l + MET, 1t + 1b + 4l + 1tau + 1v + MET
L_3 L E,b,b,vtTll,vbllE,"['b -- (t) -- H^+ -- (v) -- W^+ -- (T) -- nu_tau -- [l,l]', 'b -- (t) -- H^+ -- (v) -- W^+ -- (l) -- nu -- [T,l]']","['b -- (b) -- H^0 -- (v) -- B -- (l) -- l -- [E,l]', 'b -- (b) -- H^0 -- (v) -- B -- (E) -- nu_tau -- [l,l]', 'b -- (b) -- H^0 -- (v) -- B -- (l) -- e -- [l,E]']",vvtbTllllE, 1t + 2l + 1tau + 1v, 1b + 2l + 1v + MET, 1t + 1b + 4l + 1tau + 2v + MET
L_3 L E,b,b,vtTll,vtllE,"['b -- (t) -- H^+ -- (v) -- W^+ -- (T) -- nu_tau -- [l,l]', 'b -- (t) -- H^+ -- (v) -- W^+ -- (l) -- nu -- [T,l]']","['b -- (t) -- H^+ -- (v) -- B -- (l) -- l -- [E,l]', 'b -- (t) -- H^+ -- (v) -- B -- (E) -- nu_tau -- [l,l]', 'b -- (t) -- H^+ -- (v) -- B -- (l) -- e -- [l,E]']",vvttTllllE, 1t + 2l + 1tau + 1v, 1t + 2l + 1v + MET, 2t + 4l + 1tau + 2v + MET
L_3 L E,b,b,vtTll,bTlE,"['b -- (t) -- H^+ -- (v) -- W^+ -- (T) -- nu_tau -- [l,l]', 'b -- (t) -- H^+ -- (v) -- W^+ -- (l) -- nu -- [T,l]']","['b -- (b) -- B -- (T) -- tau_L -- [E,l]', 'b -- (b) -- B -- (E) -- nu -- [T,l]', 'b -- (b) -- B -- (l) -- e -- [T,E]']",vtbTTlllE, 1t + 2l + 1tau + 1v, 1b + 1l + 1tau + MET, 1t + 1b + 3l + 2tau + 1v + MET
L_3 L E,b,b,vbTll,vtTll,"['b -- (b) -- H^0 -- (v) -- W^+ -- (T) -- nu_tau -- [l,l]', 'b -- (b) -- H^0 -- (v) -- W^+ -- (l) -- nu -- [T,l]']","['b -- (t) -- H^+ -- (v) -- W^+ -- (T) -- nu_tau -- [l,l]', 'b -- (t) -- H^+ -- (v) -- W^+ -- (l) -- nu -- [T,l]']",vvtbTTllll, 1b + 2l + 1tau + 1v, 1t + 2l + 1tau + 1v, 1t + 1b + 4l + 2tau + 2v
L_3 L E,b,b,vbTll,vbTll,"['b -- (b) -- H^0 -- (v) -- W^+ -- (T) -- nu_tau -- [l,l]', 'b -- (b) -- H^0 -- (v) -- W^+ -- (l) -- nu -- [T,l]']","['b -- (b) -- H^0 -- (v) -- W^+ -- (T) -- nu_tau -- [l,l]', 'b -- (b) -- H^0 -- (v) -- W^+ -- (l) -- nu -- [T,l]']",vvbbTTllll, 1b + 2l + 1tau + 1v, 1b + 2l + 1tau + 1v, 2b + 4l + 2tau + 2v
L_3 L E,b,b,vbTll,vblE,"['b -- (b) -- H^0 -- (v) -- W^+ -- (T) -- nu_tau -- [l,l]', 'b -- (b) -- H^0 -- (v) -- W^+ -- (l) -- nu -- [T,l]']","['b -- (b) -- H^0 -- (v) -- W^+ -- (E) -- l -- [E,l]', 'b -- (b) -- H^0 -- (v) -- W^+ -- (E) -- tau_L -- [E,l]']",vvbbTlllE, 1b + 2l + 1tau + 1v, 1b + 1l + 1v + MET, 2b + 3l + 1tau + 2v + MET
